Account	Name	Route	TransLife	Level	IBCost	Money	A	B	C	D	E	F	Exp	Last_IP	CreateDate	LastLoginDate
quang21101996666	TLQtdq	Thi’u L©m v‚ t®ng  	0	90	0	100000	0	0	0	0	0	0	0	118.69.187.143	2019-09-26 14:04:21	2019-09-26 14:04:38
trungtruc100	TlqßπiTu5o	Thi’u L©m v‚ t®ng  	7	90	0	100000	0	0	0	0	0	0	0	14.233.60.107	2019-09-26 13:39:21	2019-09-26 13:39:42
viruskinlove	TongbiTHu	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	171.224.179.173	2019-09-26 13:09:00	2019-09-26 13:09:17
0866719462	TOPiCzKhoaxBG	Thi’u L©m v‚ t®ng  	7	90	0	100000	0	0	0	0	0	0	0	1.52.58.91	2019-09-26 13:01:33	2019-09-26 13:09:07
topkhoaibg	TOPiKhoaixxxBG	Thi’u L©m v‚ t®ng  	7	90	0	6147001	0	0	0	0	0	0	30000013	1.52.58.91	2019-09-26 13:18:17	2019-09-26 14:11:48
thai123	TOPjx2KuTo	Thi’u L©m v‚ t®ng  	7	90	0	930000	0	0	0	0	0	0	4200034	14.249.10.154	2019-09-26 13:23:57	2019-09-26 14:12:20
0866719462	TOPxKhoaixBG	Thi’u L©m v‚ t®ng  	7	90	0	0	0	0	0	0	0	0	0	1.52.58.91	2019-09-26 13:14:40	2019-09-26 13:15:00
tungduong98hb	TopXxXS’pTÊngJav	Thi’u L©m v‚ t®ng  	7	90	0	15837440	0	0	0	0	0	0	5000000	14.249.10.154	2019-09-26 13:09:47	2019-09-26 13:14:08
ozevip123456	TOPzzpelenbar	C∏i Bang T‹nh y  	0	90	0	0	0	0	0	0	0	0	0	180.93.252.153	2019-09-26 13:02:09	2019-09-26 13:45:53
ozevip123456	TOPzzRICEzz	Thi’u L©m v‚ t®ng  	7	90	0	70000	0	0	0	0	0	0	22	180.93.252.153	2019-09-26 13:03:37	2019-09-26 13:59:56
tranviet16	tqrafav	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.67.163	2019-09-26 14:09:46	2019-09-26 14:10:13
nsnl13026	tqwefbwefe	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	27.71.206.63	2019-09-26 13:51:46	2019-09-26 13:54:43
tranchuong	tranchuong	Thi’u L©m v‚ t®ng  	7	90	0	12507860	0	0	0	0	0	0	1800073	118.68.71.23	2019-09-26 13:00:28	2019-09-26 13:37:00
cuongdau5x	Trang9xEz	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.190.44.182	2019-09-26 13:49:10	2019-09-26 13:49:28
cuongdau5x	Trang9xHB	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.190.44.182	2019-09-26 13:47:52	2019-09-26 13:48:09
m0931504567	TrangXinhII	Nga My xu t gia  	7	90	0	96500	0	0	0	0	0	0	30000000	14.251.58.4	2019-09-26 14:01:51	2019-09-26 14:02:25
nhungkyuc	TranQuocTien	Thi’u L©m v‚ t®ng  	7	90	0	100000	0	0	0	0	0	0	0	171.247.140.151	2019-09-26 13:57:48	2019-09-26 13:59:38
idolhaovip5	trfghbfdgjdf	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	27.74.242.217	2019-09-26 13:50:09	2019-09-26 13:50:29
nsnl130211	trj45j45j	Thi’u L©m v‚ t®ng  	0	90	0	200000	0	0	0	0	0	0	0	27.71.206.63	2019-09-26 14:04:02	2019-09-26 14:06:50
lmt309	trumsvok	D≠¨ng M´n Cung K˛  	7	90	0	93000	0	0	0	0	0	0	0	118.68.55.250	2019-09-26 13:00:26	2019-09-26 13:30:54
anhtuan1102	tuandnd	V‚ ßang Æπo gia  	7	90	0	235526	0	0	0	0	0	0	8	118.68.55.250	2019-09-26 13:14:26	2019-09-26 14:18:24
volam2190343	TucVKL	Thi’u L©m v‚ t®ng  	7	90	0	950	0	0	0	0	0	0	2951	171.241.83.104	2019-09-26 13:14:52	2019-09-26 13:46:40
truong2	tyreytreyt	Thi’u L©m v‚ t®ng  	7	90	0	0	0	0	0	0	0	0	0	117.7.98.114	2019-09-26 13:58:34	2019-09-26 13:59:08
beobeo3	T´nNgÈKh´ng	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	117.4.67.250	2019-09-26 13:33:20	2019-09-26 13:33:38
cbq1999vn	uqkakaaa	Thi’u L©m tÙc gia  	0	90	0	0	0	0	0	0	0	0	0	115.73.211.138	2019-09-26 13:26:39	2019-09-26 13:27:03
mrteo3	vbvnvn656	Thi’u L©m v‚ t®ng  	0	90	0	4	0	0	0	0	0	0	0	14.182.197.232	2019-09-26 13:40:01	2019-09-26 13:40:57
tiensinh035	VDansk11	V‚ ßang tÙc gia  	0	90	0	6745000	0	0	0	0	0	0	1600000	116.98.67.160	2019-09-26 13:06:07	2019-09-26 13:31:43
tiensinh032	VDBno1sk	V‚ ßang tÙc gia  	0	90	0	82001	0	0	0	0	0	0	4600000	116.98.67.160	2019-09-26 13:04:23	2019-09-26 14:18:19
tiensinh033	VDbnska1	V‚ ßang tÙc gia  	0	90	0	8455000	0	0	0	0	0	0	1600000	116.98.67.160	2019-09-26 13:05:03	2019-09-26 13:31:09
nhtl04949695	VDKKkk	V‚ ßang Æπo gia  	7	90	0	100000	0	0	0	0	0	0	0	42.118.117.230	2019-09-26 14:02:17	2019-09-26 14:02:39
nhtl04949695	vdKKKKKkkkkk	V‚ ßang tÙc gia  	0	90	0	100000	0	0	0	0	0	0	0	42.118.117.230	2019-09-26 14:04:21	2019-09-26 14:04:51
clone23	vhghghfhg900hgh	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.163.156.70	2019-09-26 13:45:29	2019-09-26 13:45:47
idolhaovip1	VHMasTerNMK	Nga My xu t gia  	7	90	0	0	0	0	0	0	0	0	0	27.74.242.217	2019-09-26 13:14:46	2019-09-26 13:25:09
idolhaovip	VHMasTerTLQ	Thi’u L©m v‚ t®ng  	7	90	0	0	0	0	0	0	0	0	18	27.74.242.217	2019-09-26 13:00:44	2019-09-26 13:36:27
vanchisay1	VjcXiao1102	Nga My xu t gia  	7	90	0	100000	0	0	0	0	0	0	0	14.249.231.226	2019-09-26 13:11:29	2019-09-26 13:11:54
nuhoangkim5	VKL2222222222	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.188.82.220	2019-09-26 13:32:24	2019-09-26 13:33:16
vonhuttan1999	VuongNguYen	Nga My xu t gia  	7	90	0	0	0	0	0	0	0	0	0	115.74.200.85	2019-09-26 13:47:20	2019-09-26 13:47:55
ak333sh	vvvvvvvvvvvvvvvv	Thi’u L©m thi“n t®ng  	0	90	0	3	0	0	0	0	0	0	0	42.118.9.162	2019-09-26 13:11:01	2019-09-26 13:30:46
tieuthien	V©nTi’uThi™n	Thi’u L©m thi“n t®ng  	7	90	0	100000	0	0	0	0	0	0	0	133.218.193.211	2019-09-26 14:20:35	2019-09-26 14:21:41
cunkk01	V©uV©u	Thi’u L©m v‚ t®ng  	7	90	0	100000	0	0	0	0	0	0	0	113.176.166.215	2019-09-26 13:20:06	2019-09-26 13:20:33
huyco2000	wdcqcwqdwqcd	Nga My xu t gia  	0	90	0	98500	0	0	0	0	0	0	0	116.118.53.52	2019-09-26 13:49:10	2019-09-26 13:50:07
cayvang3	weqwe121	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	171.224.179.173	2019-09-26 13:23:42	2019-09-26 13:23:58
mjkjmjkj4	weqwewqeqw	D≠¨ng M´n Cung K˛  	0	90	0	0	0	0	0	0	0	0	0	171.246.216.6	2019-09-26 14:03:39	2019-09-26 14:04:02
nsnl130212	wetwegweg	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	27.71.206.63	2019-09-26 14:02:56	2019-09-26 14:03:32
nsnl13029	wetwgwreg	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	27.71.206.63	2019-09-26 13:57:32	2019-09-26 13:58:25
huyco1999	wqcdcqw	D≠¨ng M´n Cung K˛  	0	90	0	0	0	0	0	0	0	0	0	116.118.53.52	2019-09-26 13:46:24	2019-09-26 13:46:49
huyco2001	wqcdwqdc	Nga My xu t gia  	0	90	0	0	0	0	0	0	0	0	0	116.118.53.52	2019-09-26 13:59:37	2019-09-26 14:00:35
cayvang9	wqe12123q	V‚ ßang Æπo gia  	0	90	0	0	0	0	0	0	0	0	0	171.224.179.173	2019-09-26 13:35:42	2019-09-26 13:35:58
cayvang4	wqe12e1221	V‚ ßang tÙc gia  	0	90	0	0	0	0	0	0	0	0	0	171.224.179.173	2019-09-26 13:25:37	2019-09-26 13:25:59
trihao2	wqe132	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.161.198.40	2019-09-26 13:38:06	2019-09-26 13:38:24
cayvang5	wqe21112e	V‚ ßang tÙc gia  	0	90	0	0	0	0	0	0	0	0	0	171.224.179.173	2019-09-26 13:28:15	2019-09-26 13:28:32
clone24	wqe4432342	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.163.156.70	2019-09-26 13:46:45	2019-09-26 13:47:04
niemmino4	wqesdw	C∏i Bang § Y  	0	90	0	0	0	0	0	0	0	0	0	14.164.185.127	2019-09-26 13:32:03	2019-09-26 14:08:05
cayvang4	wqewqeqw2	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	171.224.179.173	2019-09-26 13:24:21	2019-09-26 13:24:35
longviva	WQQQQQQQQ	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	27.71.209.197	2019-09-26 14:02:38	2019-09-26 14:03:00
nsnl13027	wrgerherh	Nga My xu t gia  	0	90	0	0	0	0	0	0	0	0	0	27.71.206.63	2019-09-26 13:45:27	2019-09-26 13:47:18
nsnl13025	wrghrhdhdfn	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	27.71.206.63	2019-09-26 13:37:09	2019-09-26 13:37:34
nsnl130216	wrgrhwerh	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	27.71.206.63	2019-09-26 14:19:36	2019-09-26 14:19:37
nsnl130213	wrgwergw34g	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	27.71.206.63	2019-09-26 14:08:43	2019-09-26 14:13:12
nsnl130211	wrgwrewrh	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	27.71.206.63	2019-09-26 13:59:38	2019-09-26 14:00:09
nsnl13029	wrhwrehwe	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	27.71.206.63	2019-09-26 13:56:14	2019-09-26 13:56:44
nsnl130213	wrwrh4we4h	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	27.71.206.63	2019-09-26 14:16:53	2019-09-26 14:17:25
n2702199711	X123X123X	V‚ ßang tÙc gia  	7	90	0	3285575	0	0	0	0	0	0	1400000	118.68.101.93	2019-09-26 13:56:53	2019-09-26 14:21:51
n27021997111	X123X123X12	D≠¨ng M´n Cung K˛  	0	90	0	0	0	0	0	0	0	0	0	118.68.101.93	2019-09-26 14:05:06	2019-09-26 14:10:30
n27021997111	X123X123X12451V	V‚ ßang tÙc gia  	0	90	0	0	0	0	0	0	0	0	0	118.68.101.93	2019-09-26 14:00:35	2019-09-26 14:01:39
n27021997111	X123X12C123	Thi’u L©m v‚ t®ng  	7	90	0	113500	0	0	0	0	0	0	0	118.68.101.93	2019-09-26 14:13:35	2019-09-26 14:21:48
idolhaovip5	xcvxcbcvd	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	27.74.242.217	2019-09-26 13:49:14	2019-09-26 13:52:09
mrteo4	xcvxcv343	Thi’u L©m v‚ t®ng  	0	90	0	3	0	0	0	0	0	0	0	14.182.197.232	2019-09-26 13:44:14	2019-09-26 13:45:27
idolhaovip3	xcvxcvxcv	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	27.74.242.217	2019-09-26 13:45:45	2019-09-26 13:46:42
ynhonnie33	XdvbGkk	ß≠Íng M´n phÊ th´ng  	0	90	0	98500	0	0	0	0	0	0	0	14.167.23.85	2019-09-26 13:56:28	2019-09-26 13:58:11
yindo94	XiaoMei	V‚ ßang tÙc gia  	7	90	0	0	0	0	0	0	0	0	0	14.253.2.172	2019-09-26 14:15:26	2019-09-26 14:15:59
vanchisay	XiaoTr≠ÎngTh´n	Thi’u L©m v‚ t®ng  	7	90	0	0	0	0	0	0	0	0	0	14.249.231.226	2019-09-26 13:11:07	2019-09-26 13:26:43
tranvietzx	Xuy™nT©mC≠Ìc	Thi’u L©m v‚ t®ng  	7	90	0	88999	0	0	0	0	0	0	0	116.118.67.163	2019-09-26 13:12:51	2019-09-26 13:56:15
nvb13799	xXBuuMx	Thi’u L©m v‚ t®ng  	7	90	0	47100	0	0	0	0	0	0	3300100	171.240.218.107	2019-09-26 13:11:02	2019-09-26 13:15:25
ak222sh	xxxxxxxxxxxxxxx	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	42.118.9.162	2019-09-26 13:07:12	2019-09-26 13:07:40
nvb137996	xXYeuXx	Nga My xu t gia  	7	90	0	0	0	0	0	0	0	0	3	171.240.218.107	2019-09-26 13:33:26	2019-09-26 14:08:19
minh321a	xzzLongOo	Thi’u L©m thi“n t®ng  	7	90	0	2698500	0	0	0	0	0	0	400000	27.71.209.197	2019-09-26 13:15:37	2019-09-26 14:00:03
missnhox123	YaYaya	ß≠Íng M´n phÊ th´ng  	7	90	0	871495	0	0	0	0	0	0	4	115.78.206.222	2019-09-26 13:22:41	2019-09-26 14:16:17
toancau115	zHutech	Nga My xu t gia  	0	90	0	0	0	0	0	0	0	0	0	171.250.24.55	2019-09-26 14:15:14	2019-09-26 14:16:28
duy123vn	ZikoBin	Thi’u L©m v‚ t®ng  	7	90	0	96000	0	0	0	0	0	0	27	1.53.53.163	2019-09-26 13:02:43	2019-09-26 13:47:14
clone14	zizasd21	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.163.156.70	2019-09-26 14:07:50	2019-09-26 14:08:08
chihieu	zKimLong	Thi’u L©m v‚ t®ng  	7	90	0	80000	0	0	0	0	0	0	5800000	171.247.74.217	2019-09-26 13:24:47	2019-09-26 13:29:48
emkobiet	zKzISThieuLamzKz	ß≠Íng M´n phÊ th´ng  	7	90	0	8009600	0	0	0	0	0	0	1200019	14.169.195.153	2019-09-26 13:02:32	2019-09-26 14:21:50
emkobiet1	zKzNgaMyKiemzKz	Nga My xu t gia  	7	90	0	48500	0	0	0	0	0	0	0	14.169.195.153	2019-09-26 13:10:36	2019-09-26 14:16:06
chihieu	zObaMa	Thi’u L©m v‚ t®ng  	7	90	0	80000	0	0	0	0	0	0	4000000	171.247.74.217	2019-09-26 13:44:51	2019-09-26 13:50:07
lathahkut01	ZoBenLuoZ	D≠¨ng M´n Cung K˛  	7	90	0	100000	0	0	0	0	0	0	0	115.75.51.43	2019-09-26 13:08:59	2019-09-26 13:09:37
chihieu	zOmEmz	Thi’u L©m v‚ t®ng  	7	90	0	0	0	0	0	0	0	0	0	171.247.74.217	2019-09-26 13:42:05	2019-09-26 13:47:44
toancau115	zThieuGia	D≠¨ng M´n th≠¨ng K˛  	7	90	0	1	0	0	0	0	0	0	23	171.250.24.55	2019-09-26 13:44:15	2019-09-26 13:56:01
vanhieulc111	zTi”uQuÀnChÛa	Nga My xu t gia  	7	90	0	100000	0	0	0	0	0	0	0	113.160.150.63	2019-09-26 13:16:33	2019-09-26 13:25:30
mjkjmjkj1	zTop1chutichFuho	D≠¨ng M´n Cung K˛  	7	90	0	265200	0	0	0	0	0	0	12000016	171.246.216.6	2019-09-26 13:36:30	2019-09-26 14:19:07
phn2004	zTOPzDi‘nVi™nJAV	Nga My xu t gia  	0	90	0	11730063	0	0	0	0	0	0	1800000	113.163.156.70	2019-09-26 13:07:29	2019-09-26 14:02:13
phn0304	zTOPziChÒTﬁchJAV	Thi’u L©m v‚ t®ng  	7	90	0	100000	0	0	0	0	0	0	13	113.163.156.70	2019-09-26 13:00:25	2019-09-26 14:14:06
clone25	zxc123123	Nga My xu t gia  	0	90	0	0	0	0	0	0	0	0	0	113.163.156.70	2019-09-26 13:48:16	2019-09-26 13:48:35
clone20	zxc123ac	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.163.156.70	2019-09-26 13:40:42	2019-09-26 13:41:06
mrteo5	zxc2323rdfc	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.182.197.232	2019-09-26 13:52:08	2019-09-26 13:52:48
s2votinh1	zxccsd	ß≠Íng M´n phÊ th´ng  	7	90	0	98500	0	0	0	0	0	0	0	42.114.37.45	2019-09-26 14:00:25	2019-09-26 14:02:34
tiensinh036	zxckjasdjl1	V‚ ßang tÙc gia  	0	90	0	7125000	0	0	0	0	0	0	1600000	116.98.67.160	2019-09-26 13:06:29	2019-09-26 13:32:19
qminhgiao05	zxcsdrwe	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	115.75.32.57	2019-09-26 14:03:50	2019-09-26 14:04:10
s2votinh	zxcvzxcv	ß≠Íng M´n phÊ th´ng  	7	90	0	649505	0	0	0	0	0	0	17	42.114.37.45	2019-09-26 13:39:29	2019-09-26 13:41:44
dungnguyen22992	zxcxcx	Tµ ßÈc  	0	90	0	11	0	0	0	0	0	0	0	113.190.154.173	2019-09-26 13:17:27	2019-09-26 13:20:42
tiensinh0311	zxczxc	V‚ ßang tÙc gia  	0	90	0	6175000	0	0	0	0	0	0	1600000	116.98.67.160	2019-09-26 13:08:16	2019-09-26 13:33:42
lathahkut02	zxczxca	Nga My xu t gia  	7	90	0	80000	0	0	0	0	0	0	3900013	115.75.51.43	2019-09-26 13:24:55	2019-09-26 13:58:28
3555x11	zxczxcszc	D≠¨ng M´n th≠¨ng K˛  	0	90	0	98500	0	0	0	0	0	0	0	123.20.26.141	2019-09-26 13:47:18	2019-09-26 13:49:27
idolhaovip4	zxczxczxc	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	27.74.242.217	2019-09-26 13:47:24	2019-09-26 13:47:42
s2votinh2	zxdvbb	ß≠Íng M´n phÊ th´ng  	7	90	0	100000	0	0	0	0	0	0	0	42.114.37.45	2019-09-26 14:21:47	2019-09-26 14:23:24
thienthan	zxGioxz	Thi’u L©m v‚ t®ng  	7	90	0	100000	0	0	0	0	0	0	0	27.72.46.109	2019-09-26 13:39:47	2019-09-26 13:42:53
thienhaihn	ZxMaCung	D≠¨ng M´n Cung K˛  	7	90	0	13669000	0	0	0	0	0	0	4400001	1.54.202.36	2019-09-26 13:15:31	2019-09-26 13:23:08
3666x77	zxZXZX	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	123.20.26.141	2019-09-26 13:32:51	2019-09-26 13:33:12
ynhonnie11	ZxZxZxzXzXXXZZZZ	C∏i Bang § Y  	7	90	0	47000	0	0	0	0	0	0	0	14.167.23.85	2019-09-26 13:36:08	2019-09-26 13:46:28
daorongtrang258	ZzadzZ	Tµ ßÈc  	7	90	0	100000	0	0	0	0	0	0	0	113.161.64.111	2019-09-26 13:17:29	2019-09-26 13:24:28
daorongtrang147	ZzAShuRazZ	C∏i Bang T‹nh y  	7	90	0	70000	0	0	0	0	0	0	13200000	113.161.64.111	2019-09-26 13:03:19	2019-09-26 13:13:40
daorongtrang258	ZzASTEXT	D≠¨ng M´n Cung K˛  	7	90	0	100000	0	0	0	0	0	0	0	113.161.64.111	2019-09-26 13:14:15	2019-09-26 13:15:11
daorongtrang258	ZzAVBzZ	Hi÷p ßÈc  	7	90	0	100000	0	0	0	0	0	0	0	113.161.64.111	2019-09-26 13:20:25	2019-09-26 13:20:50
lathahkut	ZzBenLuzZ	D≠¨ng M´n Cung K˛  	7	90	0	100000	0	0	0	0	0	0	0	115.75.51.43	2019-09-26 13:03:59	2019-09-26 13:05:13
binhminh	ZzBinhMinh	D≠¨ng M´n Cung K˛  	7	90	0	100000	0	0	0	0	0	0	0	183.81.18.136	2019-09-26 13:48:40	2019-09-26 13:49:28
nvb13799	zZBuuMz	D≠¨ng M´n th≠¨ng K˛  	7	90	0	49001	0	0	0	0	0	0	30000014	171.240.218.107	2019-09-26 13:22:25	2019-09-26 14:18:29
emngoc222vn3	ZzBxOanHonzZ	Nga My xu t gia  	7	90	0	5208500	0	0	0	0	0	0	2400022	113.169.149.206	2019-09-26 13:27:51	2019-09-26 13:30:16
lathahkut01	ZzChagChagzZ	D≠¨ng M´n Cung K˛  	0	90	0	10000	0	0	0	0	0	0	0	115.75.51.43	2019-09-26 13:14:41	2019-09-26 13:15:05
nguyenhai123	ZzKieuPhongZ	C∏i Bang T‹nh y  	7	90	0	100000	0	0	0	0	0	0	20	113.172.182.229	2019-09-26 13:58:53	2019-09-26 14:05:42
emngoc222vn2	ZzOanHonzZ	Thi’u L©m v‚ t®ng  	7	90	0	14319000	0	0	0	0	0	0	5800017	113.169.149.206	2019-09-26 13:00:47	2019-09-26 13:03:04
dungnguyen22991	zzxccc	C∏i Bang § Y  	0	90	0	4	0	0	0	0	0	0	0	113.190.154.173	2019-09-26 13:11:06	2019-09-26 13:11:46
ethangkia19895	zzZbuffGioZzz	Nga My xu t gia  	7	90	0	97000	0	0	0	0	0	0	0	113.23.108.115	2019-09-26 13:55:01	2019-09-26 14:01:03
dta333	zzzcbb	V´ m´n ph∏i  	0	1	0	0	0	0	0	0	0	0	0	14.169.97.49	2019-09-26 14:24:09	2019-09-26 14:24:11
gameviet24h7xx	zZzCHÒTﬁCHzZz	Thi’u L©m v‚ t®ng  	7	90	0	100000	0	0	0	0	0	0	15	113.167.195.143	2019-09-26 13:03:42	2019-09-26 13:36:35
ethangkia19892	zzZDaityZzz	Nga My xu t gia  	7	90	0	100000	0	0	0	0	0	0	0	113.23.108.115	2019-09-26 13:46:43	2019-09-26 14:08:03
dta222	zzzNMK	Nga My xu t gia  	7	90	0	2200001	0	0	0	0	0	0	400000	14.169.97.49	2019-09-26 13:00:02	2019-09-26 13:58:47
badaoba993	zzznmkz	Nga My xu t gia  	0	90	0	0	0	0	0	0	0	0	0	116.107.73.222	2019-09-26 13:59:34	2019-09-26 14:02:23
ethangkia19891	zZzThietThuzZz	Thi’u L©m v‚ t®ng  	7	90	0	100000	0	0	0	0	0	0	0	113.23.108.115	2019-09-26 13:04:15	2019-09-26 13:06:59
dta111	zzzTLQ	Thi’u L©m v‚ t®ng  	7	90	0	1980001	0	0	0	0	0	0	800004	14.169.97.49	2019-09-26 12:59:49	2019-09-26 14:14:34
badaoba93	zzzTLQZz	Thi’u L©m v‚ t®ng  	7	90	0	50761	0	0	0	0	0	0	2950	116.107.73.222	2019-09-26 13:01:23	2019-09-26 14:03:46
ethangkia19892	zzzZSieuBuffZzz	Nga My xu t gia  	7	90	0	100000	0	0	0	0	0	0	0	113.23.108.115	2019-09-26 13:17:45	2019-09-26 13:45:48
ethangkia19891	zzzZTieuDongZzz	Thi’u L©m v‚ t®ng  	7	90	0	666001	0	0	0	0	0	0	21	113.23.108.115	2019-09-26 13:08:38	2019-09-26 13:40:50
ethangkia19892	zzZzTyHonzZzz	Nga My xu t gia  	7	90	0	100000	0	0	0	0	0	0	0	113.23.108.115	2019-09-26 13:48:26	2019-09-26 14:04:51
ethangkia19896	zzZzzzdmZz	Nga My xu t gia  	7	90	0	850001	0	0	0	0	0	0	0	113.23.108.115	2019-09-26 13:58:36	2019-09-26 14:09:51
ak222sh	zzzzzzz	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	42.118.9.162	2019-09-26 13:06:02	2019-09-26 13:06:26
ethangkia19896	zzzZzzZzzz	Nga My xu t gia  	7	90	0	100000	0	0	0	0	0	0	0	113.23.108.115	2019-09-26 13:57:16	2019-09-26 13:57:47
0976382116	¢mTh«mLi’mM∏ng	Thi’u L©m thi“n t®ng  	7	90	0	100000	0	0	0	0	0	0	0	42.116.165.219	2019-09-26 13:58:33	2019-09-26 13:58:56
tntaoladaika	ßaiMaß«u	V‚ ßang Æπo gia  	7	90	0	13600000	0	0	0	0	0	0	138400017	116.96.170.56	2019-09-26 13:00:13	2019-09-26 13:42:02
dongvh2020	ß´ngßuBai	Thi’u L©m v‚ t®ng  	7	90	0	5064501	0	0	0	0	0	0	17	113.182.193.238	2019-09-26 13:18:53	2019-09-26 14:05:37
tranviet12	≠qeqeqe	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.67.163	2019-09-26 13:58:04	2019-09-26 13:58:48
tranviet1	Æaadsd d	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.67.163	2019-09-26 13:15:41	2019-09-26 13:17:03
tranviet8	Æs«Æ∏f	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.67.163	2019-09-26 13:38:42	2019-09-26 13:39:05
tranviet5	µafasfasfas	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.67.163	2019-09-26 13:28:40	2019-09-26 13:28:56
tranviet10	µasdadaf	V‚ ßang tÙc gia  	0	90	0	0	0	0	0	0	0	0	0	116.118.67.163	2019-09-26 13:47:03	2019-09-26 13:47:37
namti20116	∏d123asd	Thi’u L©m thi“n t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.244.136.236	2019-09-26 13:37:54	2019-09-26 13:43:09
namti20116	∏da3wdas	C∏i Bang § Y  	0	90	0	0	0	0	0	0	0	0	0	14.244.136.236	2019-09-26 13:40:51	2019-09-26 13:42:42
namti20117	∏dad1edqawd	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.244.136.236	2019-09-26 14:02:00	2019-09-26 14:02:49
senmaknae1	∏DASDAS	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	171.253.134.44	2019-09-26 13:31:51	2019-09-26 13:34:56
s2votinh1	∏dzxccvc	ß≠Íng M´n phÊ th´ng  	7	90	0	0	0	0	0	0	0	0	0	42.114.37.45	2019-09-26 14:04:50	2019-09-26 14:07:12
Xu t d˜ li÷u hoµn t t
