Account	Name	Route	TransLife	Level	IBCost	Money	A	B	C	D	E	F	Exp	Last_IP	CreateDate	LastLoginDate
httoan123	ZEQEDDD	ThiÕu L©m vâ t¨ng  	7	90	0	278501	0	0	0	0	0	0	1600000	115.75.2.195	2019-09-28 18:15:59	2019-09-28 19:54:01
bigseoly2	zGauSieuSao	D­¬ng M«n Cung Kþ  	7	90	0	0	0	0	0	0	0	0	0	14.189.17.107	2019-09-28 19:50:22	2019-09-28 19:50:41
llamanh68	zHaoThien	D­¬ng M«n Cung Kþ  	7	90	0	10499175	0	0	0	0	0	0	1800026	115.75.100.48	2019-09-28 18:59:30	2019-09-28 20:53:25
mjkjmjkj1	ZHiepXongGietZ	ThiÕu L©m vâ t¨ng  	7	90	0	5500000	0	0	0	0	0	0	31200092	113.169.21.82	2019-09-28 18:06:59	2019-09-28 20:49:14
taducthanhst2	zIzThienMau	Nga My xuÊt gia  	7	90	0	97000	0	0	0	0	0	0	0	115.74.215.205	2019-09-28 19:33:39	2019-09-28 19:41:37
taducthanhst1	zIzTienDexxxx	ThiÕu L©m vâ t¨ng  	7	90	0	5658707	0	0	0	0	0	0	3000022	115.74.215.205	2019-09-28 18:13:32	2019-09-28 19:52:07
thuananh68	zLamAnh68	HiÖp §éc  	7	90	0	250000	0	0	0	0	0	0	1000024	115.75.100.48	2019-09-28 19:17:59	2019-09-28 20:18:40
thuananh168	zllamanh09	Nga My xuÊt gia  	7	90	0	2270000	0	0	0	0	0	0	2000000	115.75.100.48	2019-09-28 20:25:09	2019-09-28 20:42:38
sirxuyen	zMrKen0303	D­¬ng M«n Cung Kþ  	7	90	0	765500	0	0	0	0	0	0	7400021	113.190.161.130	2019-09-28 18:39:23	2019-09-28 19:58:45
toancau1	zNamQuyÒnB¾cC­íc	C¸i Bang TÜnh y  	7	90	0	12473400	0	0	0	0	0	0	5600020	171.250.24.55	2019-09-28 18:08:39	2019-09-28 19:26:57
toancau2	zNgaMiChiÕn	Nga My xuÊt gia  	7	90	0	5520000	0	0	0	0	0	0	5400021	171.250.24.55	2019-09-28 18:21:52	2019-09-28 18:24:14
vanhieulc110	zNghiÖnTrµS÷a	Nga My xuÊt gia  	7	90	0	594319	0	0	0	0	0	0	42402345	42.113.198.196	2019-09-28 18:38:14	2019-09-28 21:05:22
ethangkia19891	ZNguyenpPhanDong	ThiÕu L©m vâ t¨ng  	7	90	0	3970001	0	0	0	0	0	0	2000000	113.23.108.115	2019-09-28 18:17:56	2019-09-28 20:38:32
vanhieulc112	zNg¹iYªu	Nga My xuÊt gia  	7	90	0	0	0	0	0	0	0	0	100	42.113.198.196	2019-09-28 18:11:49	2019-09-28 20:02:02
chochoimeo191	zNhatCuocQuyTien	ThiÕu L©m vâ t¨ng  	7	90	0	22800000	0	0	0	0	0	0	2000018	125.212.177.226	2019-09-28 18:23:09	2019-09-28 18:23:30
bobo1234	ZOXzzz	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	100	42.112.152.201	2019-09-28 18:14:27	2019-09-28 18:17:11
httoan789	ZQAEEAD	Nga My xuÊt gia  	7	90	0	100000	0	0	0	0	0	0	0	115.75.2.195	2019-09-28 18:36:59	2019-09-28 18:37:28
httoan789	ZQASEE	Nga My xuÊt gia  	7	90	0	100000	0	0	0	0	0	0	0	115.75.2.195	2019-09-28 18:37:54	2019-09-28 18:38:10
httoan1411	ZQEDDDQW	ThiÕu L©m vâ t¨ng  	7	90	0	100000	0	0	0	0	0	0	0	115.75.2.195	2019-09-28 18:18:14	2019-09-28 18:18:30
httoan1411	ZQEEEZZQE	ThiÕu L©m vâ t¨ng  	7	90	0	100000	0	0	0	0	0	0	0	115.75.2.195	2019-09-28 18:18:55	2019-09-28 18:19:11
denhatthieutien	ZQEEQD	Nga My xuÊt gia  	7	90	0	100000	0	0	0	0	0	0	0	115.75.2.195	2019-09-28 18:33:01	2019-09-28 18:33:42
httoan123	ZQERDYi	ThiÕu L©m vâ t¨ng  	7	90	0	100000	0	0	0	0	0	0	0	115.75.2.195	2019-09-28 18:16:43	2019-09-28 19:49:27
mjkjmjkj1	ZthickduthuZ	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	113.169.21.82	2019-09-28 17:59:39	2019-09-28 18:05:50
toancau3	ZThiÕuL©m	ThiÕu L©m vâ t¨ng  	7	90	0	4082251	0	0	0	0	0	0	25	171.250.24.55	2019-09-28 18:36:43	2019-09-28 19:26:33
vonhuttan2000	zTieuYenTu	Nga My xuÊt gia  	7	90	0	0	0	0	0	0	0	0	0	115.74.200.85	2019-09-28 18:47:00	2019-09-28 18:47:15
thieulam	zTruongTamPhong	Vâ §ang tôc gia  	7	90	0	0	0	0	0	0	0	0	0	115.74.200.85	2019-09-28 19:34:16	2019-09-28 19:35:37
thieulam	zTruongTamPhongz	Vâ §ang tôc gia  	7	90	0	1418590	0	0	0	0	0	0	177905719	115.74.200.85	2019-09-28 19:35:56	2019-09-28 21:16:27
mjkjmjkj3	ZtzTTzzt	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	1600000	113.169.21.82	2019-09-28 18:20:36	2019-09-28 18:21:03
nhoxkon1581996	ZX55VC	HiÖp §éc  	0	90	0	0	0	0	0	0	0	0	0	14.161.253.64	2019-09-28 21:14:31	2019-09-28 21:14:34
nhoxkon158199	ZXBaJAv10Z	§­êng M«n phæ th«ng  	7	90	0	100000	0	0	0	0	0	0	0	14.161.253.64	2019-09-28 20:50:51	2019-09-28 21:03:10
trongcay1	zxcaa11	Vâ §ang tôc gia  	0	90	0	0	0	0	0	0	0	0	0	116.98.67.160	2019-09-28 18:28:40	2019-09-28 18:36:58
dungnguyen22995	zxc®¸zxcc	Vâ §ang ®¹o gia  	0	90	0	10000	0	0	0	0	0	0	0	113.190.154.173	2019-09-28 20:33:46	2019-09-28 20:34:37
chaistingvodau3	ZxMinhQuanZx	ThiÕu L©m vâ t¨ng  	7	90	0	30000	0	0	0	0	0	0	1200052	113.172.49.145	2019-09-28 20:39:06	2019-09-28 20:57:58
chaistingvodau	ZxQuanM4U	ThiÕu L©m vâ t¨ng  	7	90	0	100000	0	0	0	0	0	0	0	113.172.49.145	2019-09-28 20:18:19	2019-09-28 20:19:02
chaistingvodau3	ZXQuanM4Uuu	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	113.172.49.145	2019-09-28 20:37:13	2019-09-28 20:37:38
chaistingvodau	ZxTGQuan	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	113.172.49.145	2019-09-28 20:24:37	2019-09-28 20:28:10
chaistingvodau1	ZxTGQuannn	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	113.172.49.145	2019-09-28 20:30:35	2019-09-28 20:30:58
chaistingvodau2	ZxTGQuannnn	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	113.172.49.145	2019-09-28 20:32:36	2019-09-28 20:32:59
chaistingvodau2	ZxTGQuannnnn	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	113.172.49.145	2019-09-28 20:35:42	2019-09-28 20:36:03
chaistingvodau	ZxTGQuanZx	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	113.172.49.145	2019-09-28 20:22:41	2019-09-28 20:29:36
caubai1986	zxTiÔnNh­Vòz	D­¬ng M«n Cung Kþ  	7	90	0	0	0	0	0	0	0	0	0	1.55.223.24	2019-09-28 18:35:01	2019-09-28 18:35:21
nhoxkon1581995	ZXTLQPTXC	ThiÕu L©m vâ t¨ng  	0	90	0	95000	0	0	0	0	0	0	0	14.161.253.64	2019-09-28 21:11:57	2019-09-28 21:13:07
nhoxkon1581992	ZxVdkjXZ	Vâ §ang ®¹o gia  	0	90	0	3070000	0	0	0	0	0	0	400000	14.161.253.64	2019-09-28 21:00:37	2019-09-28 21:00:59
vanhieulc113	zzHÕtYªu	Nga My xuÊt gia  	7	90	0	100000	0	0	0	0	0	0	0	42.113.198.196	2019-09-28 18:35:09	2019-09-28 18:36:18
123456q	zzKingWoltoz	ThiÕu L©m vâ t¨ng  	7	90	0	23152542	0	0	0	0	0	0	1800033	219.162.156.180	2019-09-28 18:12:01	2019-09-28 20:56:21
123456w	zzKingwoltzz	Nga My xuÊt gia  	7	90	0	3438085	0	0	0	0	0	0	800022	219.162.156.180	2019-09-28 18:42:18	2019-09-28 20:20:56
httoan547	ZzTinhLacLoizZ	ThiÕu L©m vâ t¨ng  	7	90	0	100000	0	0	0	0	0	0	0	115.75.2.195	2019-09-28 18:12:59	2019-09-28 18:13:17
hoangdaodao0	ZzTräcthÞtg¸izZ	ThiÕu L©m tôc gia  	7	90	0	175012	0	0	0	0	0	0	40371927	113.161.92.191	2019-09-28 19:48:41	2019-09-28 21:07:25
mjanljen	ZZxDevilPhong	ThiÕu L©m vâ t¨ng  	7	90	0	4177000	0	0	0	0	0	0	3000000	113.182.192.15	2019-09-28 20:35:01	2019-09-28 20:45:50
ethangkia183	ZzZbangTia	D­¬ng M«n Cung Kþ  	0	90	0	0	0	0	0	0	0	0	0	113.23.108.115	2019-09-28 21:09:52	2019-09-28 21:10:14
ethangkia183	ZzZbangTiaZo	D­¬ng M«n Cung Kþ  	0	90	0	0	0	0	0	0	0	0	0	113.23.108.115	2019-09-28 21:12:42	2019-09-28 21:13:06
ub0101	zZzCAVEzZz	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0		2019-09-28 19:08:05	1970-01-01 08:00:00
gameviet24h7xx	zZzCHñTÞCHzZz	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	113.167.195.143	2019-09-28 18:25:02	2019-09-28 18:25:45
ub0100	ZzZfunnyZzZ	Vâ §ang tôc gia  	7	90	0	98500	0	0	0	0	0	0	0	113.20.114.4	2019-09-28 19:09:15	2019-09-28 19:10:39
ub0100	zZzFUNzZz	Vâ §ang ®¹o gia  	0	90	0	0	0	0	0	0	0	0	0	113.20.114.4	2019-09-28 19:07:43	2019-09-28 19:08:44
ethangkia19892	zZzgansuzZz	Nga My xuÊt gia  	7	90	0	40000	0	0	0	0	0	0	31	113.23.108.115	2019-09-28 19:45:30	2019-09-28 19:45:58
nguyende1	ZzZL·o§ÖZ	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	42.114.19.102	2019-09-28 18:19:36	2019-09-28 18:35:32
nguyende1	ZzZL·o§ÖZz	ThiÕu L©m vâ t¨ng  	7	90	0	100000	0	0	0	0	0	0	0	42.114.19.102	2019-09-28 18:16:00	2019-09-28 18:32:51
nguyende1	ZzZL·o§ÖZzZ	ThiÕu L©m vâ t¨ng  	7	90	0	30218203	0	0	0	0	0	0	48600015	42.114.19.102	2019-09-28 18:12:16	2019-09-28 19:42:05
chochoimeo193	zZzMaCungZzZ	D­¬ng M«n Cung Kþ  	0	90	0	9900000	0	0	0	0	0	0	2000000	125.212.177.226	2019-09-28 18:35:29	2019-09-28 18:36:27
ethangkia19892	zZzSieuBuffzZz	Nga My xuÊt gia  	7	90	0	100000	0	0	0	0	0	0	0	113.23.108.115	2019-09-28 19:44:21	2019-09-28 19:44:45
ethangkia19891	zZzTieuVozZz	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	5200006	113.23.108.115	2019-09-28 18:15:47	2019-09-28 20:35:38
dta111	zzzTLQ	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	14.186.4.180	2019-09-28 18:05:00	2019-09-28 18:05:02
ethangkia19891	zzZzzTieuDongzz	ThiÕu L©m vâ t¨ng  	7	90	0	5000	0	0	0	0	0	0	4200000	113.23.108.115	2019-09-28 18:12:14	2019-09-28 19:27:53
taotu123	z§écBÊtTöz	HiÖp §éc  	7	90	0	11670000	0	0	0	0	0	0	6200061	14.239.40.220	2019-09-28 18:26:18	2019-09-28 19:16:53
nsnl13022	ödg5r111	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	27.71.206.63	2019-09-28 18:23:15	2019-09-28 18:23:32
yanyaq	§iªuThuyÒn	D­¬ng M«n Cung Kþ  	7	90	0	100000	0	0	0	0	0	0	100	42.118.112.97	2019-09-28 19:00:09	2019-09-28 19:05:02
dongdubaj9	§«ng§uBai	ThiÕu L©m vâ t¨ng  	7	90	0	36062512	0	0	0	0	0	0	105600085	113.182.193.238	2019-09-28 18:07:29	2019-09-28 21:15:47
tntaoladaika	§¹iMa§Çu	Vâ §ang ®¹o gia  	7	90	0	17800000	0	0	0	0	0	0	135000000	116.96.170.56	2019-09-28 20:27:49	2019-09-28 20:32:42
nsnl13023	­4gögög	ThiÕu L©m vâ t¨ng  	7	90	0	40608904	0	0	0	0	0	0	6000000	27.71.206.63	2019-09-28 18:25:59	2019-09-28 19:37:42
tranviet2	®µajjgg	Vâ §ang ®¹o gia  	0	90	0	0	0	0	0	0	0	0	0	116.118.62.41	2019-09-28 18:35:13	2019-09-28 18:35:28
tranvietz	¸dasafas	ThiÕu L©m vâ t¨ng  	0	90	0	4844050	0	0	0	0	0	0	1000000	116.118.62.41	2019-09-28 18:28:22	2019-09-28 21:12:06
XuÊt d÷ liÖu hoµn tÊt
