ItemName	ItemGene	ItemSub	ItemDetail	
Liªu §« Thèng chiÕn bµo - Nam tiªu chuÈn	0	100	2235	
Liªu §« Thèng chiÕn bµo - Nam kh«i ng«	0	100	2236	
Liªu §« Thèng chiÕn bµo - N÷ gîi c¶m	0	100	2237	
Liªu §« Thèng chiÕn bµo - KiÒu n÷	0	100	2238	
Tèng §« Thèng chiÕn kh«i - Nam tiªu chuÈn	0	103	2231	
Tèng §« Thèng chiÕn kh«i - Nam kh«i ng«	0	103	2232	
Tèng §« Thèng chiÕn kh«i - N÷ gîi c¶m	0	103	2233	
Tèng §« Thèng chiÕn kh«i - KiÒu n÷	0	103	2234	
Liªu §« Thèng chiÕn kh«i - Nam tiªu chuÈn	0	103	2235	
Liªu §« Thèng chiÕn kh«i - Nam kh«i ng«	0	103	2236	
Liªu §« Thèng chiÕn kh«i - N÷ gîi c¶m	0	103	2237	
Liªu §« Thèng chiÕn kh«i - KiÒu n÷	0	103	2238	
Tèng §« Thèng chiÕn trang - Nam tiªu chuÈn	0	101	2231	
Tèng §« Thèng chiÕn trang - Nam kh«i ng«	0	101	2232	
Tèng §« Thèng chiÕn trang - N÷ gîi c¶m	0	101	2233	
Tèng §« Thèng chiÕn trang - KiÒu n÷	0	101	2234	
Liªu §« Thèng chiÕn trang - Nam tiªu chuÈn	0	101	2235	
Liªu §« Thèng chiÕn trang - Nam kh«i ng«	0	101	2236	
Liªu §« Thèng chiÕn trang - N÷ gîi c¶m	0	101	2237	
Liªu §« Thèng chiÕn trang - KiÒu n÷	0	101	2238	
Tµng KiÕm B¶o Ch©u	0	102	38	
Tµng KiÕm Kú Th¹ch	0	102	39	
Tµng KiÕm Kim Ên	0	102	40	
Tµng KiÕm Tö Kim m·o - Nam tiªu chuÈn	0	103	95	
Tµng KiÕm Tö Kim m·o - Nam kh«i ng«	0	103	96	
Tµng KiÕm Tö Kim m·o - N÷ gîi c¶m	0	103	97	
Tµng KiÕm Tö Kim m·o - KiÒu n÷	0	103	98	
Kim Lò Th­êng - Nam tiªu chuÈn	0	100	95	
Kim Lò Th­êng - Nam kh«i ng«	0	100	96	
Kim Lò Th­êng - N÷ gîi c¶m	0	100	97	
Kim Lò Th­êng - KiÒu n÷	0	100	98	
Tµng KiÕm ¤ kim phôc - Nam tiªu chuÈn	0	101	95	
Tµng KiÕm ¤ kim phôc - Nam kh«i ng«	0	101	96	
Tµng KiÕm ¤ kim phôc - N÷ gîi c¶m	0	101	97	
Tµng KiÕm ¤ kim phôc - KiÒu n÷	0	101	98	
Ph¸ Yªn ®ao	0	3	6001	
Ph¸ Yªn c«n	0	5	6002	
Phï Yªn tr­îng	0	8	6003	
Hµm Yªn thñ	0	0	6004	
Tµng Yªn ch©m	0	1	6005	
Phi Yªn kiÕm	0	2	6006	
VËn Yªn cÇm	0	10	6007	
V©n Yªn thñ	0	0	6008	
L­u Yªn c«n	0	5	6009	
HuyÒn Yªn kiÕm	0	2	6010	
Vò Yªn bót	0	9	6011	
Hµ Tiªm Th­¬ng	0	6	6012	
Hµnh Yªn Cung	0	4	6013	
Träc Yªn nhÉn	0	7	6014	
Yªu Yªn tr¶o	0	11	6015	
Tö Quang B¸ V­¬ng §ao	0	3	2351	
Tö Quang B¸ V­¬ng C«n	0	5	2352	
Tö Quang Bå §Ò Tr­îng	0	8	2353	
Tö Quang Phôc Ma Thñ	0	0	2354	
Tö Quang L­u V©n Ch©m	0	1	2355	
Tö Quang HuyÒn Minh KiÕm	0	2	2356	
Tö Quang Tiªu T­¬ng CÇm	0	10	2357	
Tö Quang Gi¸ng Long Thñ	0	0	2358	
Tö Quang Hµnh V©n C«n	0	5	2359	
Tö Quang L­ìng Nghi KiÕm	0	2	2360	
Tö Quang §o¹n V¨n Bót	0	9	2361	
Tö Quang TrÊn Qu©n Th­¬ng	0	6	2362	
Tö Quang Xuyªn D­¬ng Cung	0	4	2363	
Tö Quan O¸n Linh NhÉn	0	7	2364	
Tö Quang V¹n §éc Tr¶o	0	11	2365	
Tö Quang M¹o - Nam tiªu chuÈn	0	103	2351	
Tö Quang M¹o - Nam kh«i ng«	0	103	2352	
Tö Quang M¹o - N÷ gîi c¶m	0	103	2353	
Tö Quang M¹o - KiÒu n÷	0	103	2354	
Tö Quang Hé Gi¸p - Nam tiªu chuÈn	0	100	2351	
Tö Quang Hé Gi¸p - Nam kh«i ng«	0	100	2352	
Tö Quang Hé Gi¸p - N÷ gîi c¶m	0	100	2353	
Tö Quang Hé Gi¸p - KiÒu n÷	0	100	2354	
Tö Quang Hé Trang - Nam tiªu chuÈn	0	101	2351	
Tö Quang Hé Trang - Nam kh«i ng«	0	101	2352	
Tö Quang Hé Trang - N÷ gîi c¶m	0	101	2353	
Tö Quang Hé Trang - KiÒu n÷	0	101	2354	
Tö Quang Th¹ch - Nam tiªu chuÈn	0	102	2351	
Tö Quang Th¹ch - Nam kh«i ng«	0	102	2352	
Tö Quang Th¹ch - N÷ gîi c¶m	0	102	2353	
Tö Quang Th¹ch - KiÒu n÷	0	102	2354	
Viªm §Õ kh«i - Nam tiªu chuÈn	0	103	8001	
Viªm §Õ kh«i - Nam kh«i ng«	0	103	8002	
Viªm §Õ kh«i - N÷ gîi c¶m	0	103	8003	
Viªm §Õ kh«i - KiÒu n÷	0	103	8004	
Viªm §Õ trang - Nam tiªu chuÈn	0	101	8001	
Viªm §Õ trang - Nam kh«i ng«	0	101	8002	
Viªm §Õ trang - N÷ gîi c¶m	0	101	8003	
Viªm §Õ trang - KiÒu n÷	0	101	8004	
Viªm §Õ gi¸p - Nam tiªu chuÈn	0	100	8001	
Viªm §Õ gi¸p - Nam kh«i ng«	0	100	8002	
Viªm §Õ gi¸p - N÷ gîi c¶m	0	100	8003	
Viªm §Õ gi¸p - KiÒu n÷	0	100	8004	
Tö Quang ChiÕn Kh«i - Nam tiªu chuÈn	0	103	2355	
Tö Quang ChiÕn Kh«i - Nam kh«i ng«	0	103	2356	
Tö Quang ChiÕn Kh«i - N÷ gîi c¶m	0	103	2357	
Tö Quang ChiÕn Kh«i - KiÒu n÷	0	103	2358	
Tö Quang ChiÕn Bµo - Nam tiªu chuÈn	0	100	2355	
Tö Quang ChiÕn Bµo - Nam kh«i ng«	0	100	2356	
Tö Quang ChiÕn Bµo - N÷ gîi c¶m	0	100	2357	
Tö Quang ChiÕn Bµo - KiÒu n÷	0	100	2358	
Tö Quang ChiÕn Trang - Nam tiªu chuÈn	0	101	2355	
Tö Quang ChiÕn Trang - Nam kh«i ng«	0	101	2356	
Tö Quang ChiÕn Trang - N÷ gîi c¶m	0	101	2357	
Tö Quang ChiÕn Trang - KiÒu n÷	0	101	2358	
Tö Quang Tiªn Ngäc - 1	0	102	2360	
Tö Quang Tiªn Ngäc - 2	0	102	2361	
Tö Quang Tiªn Ngäc - 3	0	102	2362	
Tö Quang Tiªn Ngäc - 4	0	102	2363	
Tö Quang Tiªn Ngäc - 5	0	102	2364	
Tö Quang Tiªn Ngäc - 6	0	102	2365	
Tö Quang Tiªn Ngäc - 7	0	102	2366	
Tö Quang Tiªn Ngäc - 8	0	102	2367	
Tö Quang Tiªn Ngäc - 9	0	102	2368	
Tö Quang Tiªn Ngäc - 10	0	102	2369	
Tö Quang Tiªn Ngäc - 11	0	102	2370	
Tö Quang Tiªn Ngäc - 12	0	102	2371	
Tö Quang Tiªn Ngäc - 13	0	102	2372	
Tö Quang Tiªn Ngäc - 14	0	102	2373	
Tö Quang Tiªn Ngäc - 15	0	102	2374	
ThiÕu L©m §ao quyÕt	2	6	1	
ThiÕu L©m C«n quyÕt	2	6	2	
Tr¶m Ma §ao quyÕt	2	6	3	
Phong C«n quyÕt	2	6	4	
Kim Chung Tr¸o quyÕt	2	6	5	
Nhiªn Méc §ao quyÕt	2	6	6	
V« Th­êng C«n quyÕt	2	6	7	
X¶ Th©n QuyÕt	2	6	8	
§¹i Nh­ Lai quyÕt	2	6	9	
§¹t Ma Vò quyÕt	2	6	10	
ThÊt B¶o ChiÕu quyÕt	2	6	11	
La H¸n QuyÒn quyÕt	2	6	12	
Ca DiÖp Thèi quyÕt	2	6	13	
HuÖ Nh·n quyÕt	2	6	14	
Vi §µ quyÕt	2	6	15	
V¨n V©n quyÕt	2	6	16	
La H¸n TrËn quyÕt	2	6	17	
§¹i Tu Di Ch­ëng	2	6	18	
V« ¶nh quyÕt	2	6	19	
Long Tr¶o Thñ quyÕt	2	6	20	
Phôc Hæ quyÕt	2	6	21	
Tu T©m quyÕt	2	6	22	
Ngò ChuyÓn ChØ quyÕt	2	6	23	
Ph¸ Ma Chó quyÕt	2	6	24	
Kim Cang yÕu quyÕt	2	6	25	
La L«i quyÕt	2	6	26	
Phôc Ma ThÇn quyÕt	2	6	27	
V« T­íng quyÕt	2	6	28	
S­ Tö Hèng	2	6	29	
Minh Chó quyÕt	2	6	30	
Kim Cang ChØ quyÕt	2	6	31	
ChÕ ¸m yÕu quyÕt	2	6	32	
T©m Nh·n quyÕt	2	6	33	
§éc ThÝch Cèt quyÕt	2	6	34	
Gi¶i §éc BÝ quyÕt	2	6	35	
C©u Hån TÜnh quyÕt	2	6	36	
Ph¸ Quan quyÕt	2	6	37	
Truy T©m TiÔn quyÕt	2	6	38	
Thu Minh quyÕt	2	6	39	
Xuyªn T©m quyÕt	2	6	40	
Thèi §éc quyÕt	2	6	41	
§o¹n Ph¸ch quyÕt	2	6	42	
B¹o Ch©m quyÕt	2	6	43	
Hµm Xa quyÕt	2	6	44	
Táa MÖnh Ch©m quyÕt	2	6	45	
M·n Thiªn Vò quyÕt	2	6	46	
Quan ¢m QuyÕt	2	6	47	
Nga My PhËt quyÕt	2	6	48	
Ngäc N÷ KiÕm quyÕt	2	6	49	
§é Nguyªn QuyÕt	2	6	50	
PhËt Phæ quyÕt	2	6	51	
Liªn Hoa quyÕt	2	6	52	
Thanh Ph¹n quyÕt	2	6	53	
L­u Thñy yÕu quyÕt	2	6	54	
Phæ TÕ quyÕt	2	6	55	
BÊt DiÖt quyÕt	2	6	56	
PhËt ChiÕn quyÕt	2	6	57	
PhËt ¢m quyÕt	2	6	58	
§¹i Bi quyÕt	2	6	59	
Tïy Khóc quyÕt	2	6	60	
Khóc NghÖ quyÕt	2	6	61	
NguyÖt Thùc Khóc quyÕt	2	6	62	
§o¹n Thñy quyÕt	2	6	63	
TÜnh D¹ T­ quyÕt	2	6	64	
D­ NhiÔu quyÕt	2	6	65	
D­¬ng Tam quyÕt	2	6	66	
Phóc Thñy ph¸p	2	6	67	
PhÉn CÇm quyÕt	2	6	68	
¤ D¹ §Ò quyÕt	2	6	69	
Mª T©m Khóc quyÕt	2	6	70	
C¸i Bang Ch­ëng quyÕt	2	6	71	
Th«ng Tý quyÕt	2	6	72	
Thiªn C©n quyÕt	2	6	73	
B¸ V­¬ng quyÕt	2	6	74	
Táa HÇu Thñ quyÕt	2	6	75	
Tiªu Dao Du quyÕt	2	6	76	
Lôc Hîp yÕu quyÕt	2	6	77	
Tóy §iÖp	2	6	78	
Tóy QuyÒn	2	6	79	
C¸i Bang C«n quyÕt	2	6	80	
Khu Xµ quyÕt	2	6	81	
KhÊt Th¶o quyÕt	2	6	82	
Nª Thu quyÕt	2	6	83	
DiÖu Thñ QuyÕt	2	6	84	
Th©u ChuyÓn quyÕt	2	6	85	
T¹ Gi¸p quyÕt	2	6	86	
Th©u Ho¸n quyÕt	2	6	87	
§¶ CÈu quyÕt	2	6	88	
Vâ §ang KiÕm quyÕt	2	6	89	
L­u Quang KiÕm quyÕt	2	6	90	
VÞ ¦¬ng KiÕm quyÕt	2	6	91	
Nhu V©n KiÕm quyÕt	2	6	92	
LiÖt DiÖm KiÕm quyÕt	2	6	93	
B«n Ph¸p quyÕt	2	6	94	
V« Ng· Ph¸p quyÕt	2	6	95	
Th¸i Thanh KiÕm quyÕt	2	6	96	
TriÒn KiÕm quyÕt	2	6	97	
L¹c KiÕm quyÕt	2	6	98	
TÝch D­¬ng KiÕm quyÕt	2	6	99	
HuyÒn KiÕm TrËn quyÕt	2	6	100	
Ngù KiÕm quyÕt	2	6	101	
ChÝnh L­ìng kiÕm quyÕt	2	6	102	
Th¸i Êt KiÕm quyÕt	2	6	103	
ThËp Tam KiÕm quyÕt	2	6	104	
HuyÒn ¢m KiÕm quyÕt	2	6	105	
Thiªn ThuÇn kiÕm quyÕt	2	6	106	
B¸t Qu¸i KiÕm quyÕt	2	6	107	
ThÊt TiÖt KiÕm quyÕt	2	6	108	
Bót Ph¸p quyÕt	2	6	109	
Th¸i Tiªu C«ng quyÕt	2	6	110	
Lôc Hãa C«ng quyÕt	2	6	111	
ThÕ V©n Tung quyÕt	2	6	112	
ThÊt Tinh TrËn	2	6	113	
ThiÕu D­¬ng QuyÕt	2	6	114	
ThiÕu ¢m QuyÕt	2	6	115	
B¾c §Èu TrËn quyÕt	2	6	116	
Tµn ¶nh QuyÕt	2	6	117	
Cµn Kh«n QuyÕt	2	6	118	
Th­îng Thanh C«ng quyÕt	2	6	119	
Th­¬ng Ph¸p quyÕt	2	6	120	
Ph¸ Phong Th­¬ng quyÕt	2	6	121	
Ngù M· quyÕt	2	6	122	
B«n Lang Th­¬ng quyÕt	2	6	123	
ChiÕn §Þnh quyÕt	2	6	124	
X¶o ChiÕn quyÕt	2	6	125	
Thiªn Hoµnh Th­¬ng quyÕt	2	6	126	
Anh Hïng quyÕt	2	6	127	
§¶o H¶i Th­¬ng quyÕt	2	6	128	
Ngù M· quyÕt	2	6	129	
BÝch Th­¬ng quyÕt	2	6	130	
Cung Ph¸p quyÕt	2	6	131	
Liªn X¹ ThuËt quyÕt	2	6	132	
TrËn LiÖu quyÕt	2	6	133	
Håi Long TiÔn quyÕt	2	6	134	
TriÒn V©n TiÔn quyÕt	2	6	135	
Kú M«n §én quyÕt	2	6	136	
KhÝ TiÔn quyÕt	2	6	137	
To¸i TiÔn quyÕt	2	6	138	
HuyÔn ThÇn quyÕt	2	6	139	
Tôc MÖnh quyÕt	2	6	140	
L­u TuyÖt TiÔn quyÕt	2	6	141	
BÝ kiÕp Ngò §éc §ao Ph¸p	2	6	142	
BÝ kiÕp DÉn Hån Chó	2	6	143	
BÝ kiÕp Thao Thi ThuËt	2	6	144	
BÝ kiÕp Thi §éc ThuËt	2	6	145	
BÝ kiÕp Thi Béc §¹i Ph¸p	2	6	146	
BÝ kiÕp TËp Thi Tµ KhÝ	2	6	147	
BÝ kiÕp Ngù Thi ThuËt	2	6	148	
BÝ kiÕp V¹n §éc §o¹t MÖnh §ao	2	6	149	
BÝ kiÕp ¢m Tµ HÊp Hån KhÝ	2	6	150	
BÝ kiÕp Th«i Thi Tµ KhÝ	2	6	151	
BÝ kiÕp Tµ Linh §¹i Ph¸p	2	6	152	
BÝ kiÕp Tµ §éc C«ng	2	6	153	
BÝ kiÕp Thi LiÖt Ma C«ng	2	6	154	
BÝ kiÕp H¹ Cæ MËt Ph­¬ng	2	6	155	
BÝ kiÕp Phong Cæ	2	6	156	
BÝ kiÕp D­ìng Cæ BÝ ThuËt	2	6	157	
BÝ kiÕp Cuång Phong Tr¶o	2	6	158	
BÝ kiÕp §éc Cæ	2	6	159	
BÝ kiÕp HuyÕt §Ønh C«ng	2	6	160	
BÝ kiÕp HuyÕt Cæ	2	6	161	
BÝ kiÕp H­¬ng Cæ	2	6	162	
BÝ kiÕp Thi Cæ	2	6	163	
BÝ kiÕp Yªu Cæ	2	6	164	
BÝ kiÕp T©m Cæ	2	6	165	
BÝ kiÕp V¹n Cæ Thùc Thiªn	2	6	166	
BÝ kiÕp HuyÔn Cæ	2	6	167	
BÝ kiÕp Tµm Cæ	2	6	168	
ThÊu Gi¸p Th­¬ng - Nam tiªu chuÈn	0	6	1721	
ThÊu Gi¸p Th­¬ng - Nam kh«i ng«	0	6	1722	
ThÊu Gi¸p Th­¬ng - N÷ gîi c¶m	0	6	1723	
ThÊu Gi¸p Th­¬ng - KiÒu n÷	0	6	1724	
ThÊu Gi¸p Th­¬ng cÊp 9 - Nam tiªu chuÈn	0	6	17219	
ThÊu Gi¸p Th­¬ng cÊp 9 - Nam kh«i ng«	0	6	17229	
ThÊu Gi¸p Th­¬ng cÊp 9 - N÷ gîi c¶m	0	6	17239	
ThÊu Gi¸p Th­¬ng cÊp 9 - KiÒu n÷	0	6	17249	
Bao sÝnh lÔ kÕt h«n	2	1	585	
Bao Thiªn Th¹ch	2	1	1050	
ChiÕn ThÇn hoµn	2	1	1005	
§Êu hån	2	1	1157	
Giang Hå H¶o H¸n	2	1	1038	
Giang Hå ThiÕp HiÖp	2	1	1037	
Hßa ThÞ BÝch	2	1	1001	
Qu©n C«ng §¹i	2	1	9998	
Khiªm Vò Ngo¹i Trang Bao	2	1	3384	
Long HuyÕt hoµn	2	1	1002	
NghÞch L©n	2	1	1156	
Phong lÖnh-trung cÊp	2	1	1054	
Phông HuyÕt hoµn	2	1	1004	
Qu©n C«ng bµi	2	1	9997	
Sæ tay sèng	2	19	1	
Tam Thanh hoµn	2	1	1097	
ThÇn hµnh b¶o ®iÓn	0	200	40	
Tr­êng Kh«ng Bao	2	0	596	
V¨n CÈm H¹p	2	1	1100	
Vâ L©m Cao Thñ	2	1	1040	
Thiªn Th¹ch Tinh Th¹ch	2	1	1009	
§Þnh Hån Thiªn Th¹ch ThÇn Th¹ch	2	1	1067	
Phi Yªn Th¹ch	2	1	30130	
Tö Quang ThÇn Th¹ch	2	1	30131	
Tµng KiÕm LÖnh	2	1	30115	
Tö Kim Hång Bao	2	1	537	
§¹i Hång Bao Hoµng Kim	2	1	539	
B¹ch Kim Hång Bao	2	1	30229	
Nh©n S©m V¹n N¨m	2	1	30071	
Xu	2	1	30230	
Thiªn Chi Viªm §Õ Kh«i - Nam Tiªu ChuÈn	0	103	8055	
Thiªn Chi Viªm §Õ Kh«i - Nam Kh«i Ng«	0	103	8056	
Thiªn Chi Viªm §Õ Kh«i - N÷ Gîi C¶m	0	103	8057	
Thiªn Chi Viªm §Õ Kh«i - KiÒu N÷	0	103	8058	
Thiªn Chi Viªm §Õ Gi¸p - Nam Tiªu ChuÈn	0	100	8055	
Thiªn Chi Viªm §Õ Gi¸p - Nam Kh«i Ng«	0	100	8056	
Thiªn Chi Viªm §Õ Gi¸p - N÷ Gîi C¶m	0	100	8057	
Thiªn Chi Viªm §Õ Gi¸p - KiÒu N÷	0	100	8058	
Thiªn Chi Viªm §Õ Trang - Nam Tiªu ChuÈn	0	101	8055	
Thiªn Chi Viªm §Õ Trang - Nam Kh«i Ng«	0	101	8056	
Thiªn Chi Viªm §Õ Trang - N÷ Gîi C¶m	0	101	8057	
Thiªn Chi Viªm §Õ Trang - KiÒu N÷	0	101	8058	
Thiªn Chi Tµng KiÕm Tö Kim M·o - Nam Tiªu ChuÈn	0	103	30001	
Thiªn Chi Tµng KiÕm Tö Kim M·o - Nam Kh«i Ng«	0	103	30002	
Thiªn Chi Tµng KiÕm Tö Kim M·o - N÷ Gîi C¶m	0	103	30003	
Thiªn Chi Tµng KiÕm Tö Kim M·o - KiÒu N÷	0	103	30004	
Thiªn Chi Tµng KiÕm Kim Lò Th­êng - Nam Tiªu ChuÈn	0	100	30001	
Thiªn Chi Tµng KiÕm Kim Lò Th­êng - Nam Kh«i Ng«	0	100	30002	
Thiªn Chi Tµng KiÕm Kim Lò Th­êng - N÷ Gîi C¶m	0	100	30003	
Thiªn Chi Tµng KiÕm Kim Lò Th­êng - KiÒu N÷	0	100	30004	
Thiªn Chi Tµng KiÕm ¤ Kim Trang - Nam Tiªu ChuÈn	0	101	30001	
Thiªn Chi Tµng KiÕm ¤ Kim Trang - Nam Kh«i Ng«	0	101	30002	
Thiªn Chi Tµng KiÕm ¤ Kim Trang - N÷ Gîi C¶m	0	101	30003	
Thiªn Chi Tµng KiÕm ¤ Kim Trang - KiÒu N÷	0	101	30004	
Thiªn Chi Tµng KiÕm B¶o Ch©u - Nam Tiªu ChuÈn	0	102	3001	
Thiªn Chi Tµng KiÕm B¶o Ch©u - Nam Kh«i Ng«	0	102	3004	
Thiªn Chi Tµng KiÕm B¶o Ch©u - N÷ Gîi C¶m	0	102	3007	
Thiªn Chi Tµng KiÕm B¶o Ch©u - KiÒu N÷	0	102	3010	
Thiªn Chi Tµng KiÕm Kú Th¹ch - Nam Tiªu ChuÈn	0	102	3002	
Thiªn Chi Tµng KiÕm Kú Th¹ch - Nam Kh«i Ng«	0	102	3005	
Thiªn Chi Tµng KiÕm Kú Th¹ch - N÷ Gîi C¶m	0	102	3008	
Thiªn Chi Tµng KiÕm Kú Th¹ch - KiÒu N÷	0	102	3011	
Thiªn Chi Tµng KiÕm Kim Ên - Nam Tiªu ChuÈn	0	102	30003	
Thiªn Chi Tµng KiÕm Kim Ên - Nam Kh«i Ng«	0	102	30006	
Thiªn Chi Tµng KiÕm Kim Ên - N÷ Gîi C¶m	0	102	30009	
Thiªn Chi Tµng KiÕm Kim Ên - KiÒu N÷	0	102	30012	
Long Tö Ên		2	0	30002	
Phông Tö Ên	2	0	30005	
Hæ Tö Ên	2	0	30003	
¦ng Tö Ên	2	0	30006	
Tinh Kh¾c-Cöu D­¬ng NhËt Qu¸n	0	103	3033
Tinh Kh¾c-Cöu D­¬ng NhËt Qu¸n	0	103	3039
Tinh Kh¾c-Cöu D­¬ng NhËt Qu¸n	0	103	3045
Tinh Kh¾c-Cöu D­¬ng NhËt Qu¸n	0	103	3051
Tinh Kh¾c-Cöu D­¬ng Long Trang	0	101	3033
Tinh Kh¾c-Cöu D­¬ng Long Trang	0	101	3039
Tinh Kh¾c-Cöu D­¬ng Long Trang	0	101	3045
Tinh Kh¾c-Cöu D­¬ng Long Trang	0	101	3051
Tinh Kh¾c-Cöu D­¬ng Háa Y	0	100	3033
Tinh Kh¾c-Cöu D­¬ng Háa Y	0	100	3039
Tinh Kh¾c-Cöu D­¬ng Háa Y	0	100	3045
Tinh Kh¾c-Cöu D­¬ng Háa Y	0	100	3051
Tinh Kh¾c-Cöu ¢m NguyÖt Qu¸n	0	103	3036
Tinh Kh¾c-Cöu ¢m NguyÖt Qu¸n	0	103	3042
Tinh Kh¾c-Cöu ¢m NguyÖt Qu¸n	0	103	3048
Tinh Kh¾c-Cöu ¢m NguyÖt Qu¸n	0	103	3054
Tinh Kh¾c-Cöu ¢m Phông Trang	0	101	3036
Tinh Kh¾c-Cöu ¢m Phông Trang	0	101	3042
Tinh Kh¾c-Cöu ¢m Phông Trang	0	101	3048
Tinh Kh¾c-Cöu ¢m Phông Trang	0	101	3054
Tinh Kh¾c-Cöu ¢m Thñy Y	0	100	3036
Tinh Kh¾c-Cöu ¢m Thñy Y	0	100	3042
Tinh Kh¾c-Cöu ¢m Thñy Y	0	100	3048
Tinh Kh¾c-Cöu ¢m Thñy Y	0	100	3054
Tinh Kh¾c-L«i ¢m Nang Thñ	0	0	8874
Tinh Kh¾c-Quy L©n Hé Thñ	0	0	8875
Tinh Kh¾c-¢m D­¬ng Xuyªn ¶nh	0	1	8879
Thiªn NghÜa-Tõ Hµn ¢m KiÕm	0	2	8884
Thiªn NghÜa-ThuÇn Phong KiÕm	0	2	8885
Tinh Kh¾c-Ngù Thiªn Phong KiÕm	0	2	8886
Tinh Kh¾c-L­u Ly Giíi §ao	0	3	8892
Tinh Kh¾c-ThÇn DiÖm Thiªn §ao	0	3	8893
Tinh Kh¾c-Truy MÖnh Cung	0	4	8897
Tinh Kh¾c-TrÊn Ng¹o C«n	0	5	8900
Tinh Kh¾c-Ph¸ Qu©n TrËn Th­¬ng	0	6	8903
Tinh Kh¾c-ThiÖp Cèt HuyÕt §ao	0	7	8906
Tinh Kh¾c-Kinh L«i ThiÒn Tr­îng	0	8	8909
Tinh Kh¾c-Tinh §Èu ChuyÓn Bót	0	9	8913
Tinh Kh¾c-ThÇn Phong Ph¸n Bót	0	9	8914
Tinh Kh¾c-Cöu Hoµn Bèi CÇm	0	10	8918
Tinh Kh¾c-LuyÖn Hån HuyÕt Tr¶o	0	11	8922
Tinh Kh¾c-ThÇn Linh Chó Tr¶o	0	11	8923
Tinh Kh¾c-Cöu Tiªu S¸o	0	12	8927
Tinh Kh¾c-Linh Lung Chi	0	13	8930
Tinh Kh¾c-HuyÒn Th¹ch Kim Ngäc	0	102	3121
Tinh Kh¾c-PhØ Thóy Ngäc §íi	0	102	3124
Tinh Kh¾c- NguyÖt Hoa Thñy Bèi	0	102	3127
Tinh Kh¾c-Cöu ¦u Háa Giíi	0	102	3130
Tinh Kh¾c-Ng­ng Ngäc Thæ Hoµn	0	102	3133
H¹o NguyÖt-§é N¹n T«n Gi¶ Bµo	0	100	3064
H¹o NguyÖt-§é N¹n T«n Gi¶ Bµo	0	100	3065
H¹o NguyÖt-§é KiÕp T«n Gi¶ Bµo	0	100	3066
H¹o NguyÖt-§é KiÕp T«n Gi¶ Bµo	0	100	3067
H¹o NguyÖt-§é ¸ch T«n Gi¶ Bµo	0	100	3068
H¹o NguyÖt-§é ¸ch T«n Gi¶ Bµo	0	100	3069
H¹o NguyÖt-V¹n KiÕp Th¸nh Thñ Y	0	100	3070
H¹o NguyÖt-V¹n KiÕp Th¸nh Thñ Y	0	100	3071
H¹o NguyÖt-V¹n KiÕp Th¸nh Thñ Y	0	100	3072
H¹o NguyÖt-V¹n KiÕp Th¸nh Thñ Y	0	100	3073
H¹o NguyÖt-PhËt V©n Th¸nh C« Y	0	100	3074
H¹o NguyÖt-PhËt V©n Th¸nh C« Y	0	100	3075
H¹o NguyÖt-PhËt TrÇn Th¸nh C« Y	0	100	3076
H¹o NguyÖt-PhËt TrÇn Th¸nh C« Y	0	100	3077
H¹o NguyÖt-Trôc Phông Thiªn C¸i Y	0	100	3078
H¹o NguyÖt-Trôc Phông Thiªn C¸i Y	0	100	3079
H¹o NguyÖt-Trôc Phông Thiªn C¸i Y	0	100	3080
H¹o NguyÖt-Trôc Phông Thiªn C¸i Y	0	100	3081
H¹o NguyÖt-Du Long §Þa KhÊt Y	0	100	3082
H¹o NguyÖt-Du Long §Þa KhÊt Y	0	100	3083
H¹o NguyÖt-Du Long §Þa KhÊt Y	0	100	3084
H¹o NguyÖt-Du Long §Þa KhÊt Y	0	100	3085
H¹o NguyÖt-V« Cùc Thiªn T«n Bµo	0	100	3086
H¹o NguyÖt-V« Cùc Thiªn T«n Bµo	0	100	3087
H¹o NguyÖt-V« Cùc Thiªn T«n Bµo	0	100	3088
H¹o NguyÖt-V« Cùc Thiªn T«n Bµo	0	100	3089
H¹o NguyÖt-BÝch L¹c Thiªn T«n Bµo	0	100	3090
H¹o NguyÖt-BÝch L¹c Thiªn T«n Bµo	0	100	3091
H¹o NguyÖt-BÝch L¹c Thiªn T«n Bµo	0	100	3092
H¹o NguyÖt-BÝch L¹c Thiªn T«n Bµo	0	100	3093
H¹o NguyÖt-C¶m Thiªn §Êu Hån Gi¸p	0	100	3094
H¹o NguyÖt-C¶m Thiªn §Êu Hån Gi¸p	0	100	3095
H¹o NguyÖt-C¶m Thiªn §Êu Hån Gi¸p	0	100	3096
H¹o NguyÖt-C¶m Thiªn §Êu Hån Gi¸p	0	100	3097
H¹o NguyÖt-§Þnh Thiªn ThÇn NghÖ Gi¸p	0	100	3098
H¹o NguyÖt-§Þnh Thiªn ThÇn NghÖ Gi¸p	0	100	3099
H¹o NguyÖt-§Þnh Thiªn ThÇn NghÖ Gi¸p	0	100	3100
H¹o NguyÖt-§Þnh Thiªn ThÇn NghÖ Gi¸p	0	100	3101
H¹o NguyÖt-Quû Xóc Tµ ThÇn Y	0	100	3102
H¹o NguyÖt-Quû Xóc Tµ ThÇn Y	0	100	3103
H¹o NguyÖt-Quû Xóc Tµ ThÇn Y	0	100	3104
H¹o NguyÖt-Quû Xóc Tµ ThÇn Y	0	100	3105
