EnhanceID	SuccessRate	Item_Count	Item_G	Item_D	Item_P	Gem_Op	Gem_Socket	NeedMoney	Stuff_1_Need	Stuff_1_Count	Stuff_1_GDP	SampleItem_1	StuffName_1	Stuff_2_Need	Stuff_2_Count	Stuff_2_GDP	SampleItem_2	StuffName_2	Stuff_3_Need	Stuff_3_Count	Stuff_3_GDP	SampleItem_3	StuffName_3	Stuff_4_Need	Stuff_4_Count	Stuff_4_GDP	SampleItem_4	StuffName_4
485	100	1	0	4	121	0	2		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
486	100	1	0	4	121	0	3		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
487	100	1	0	11	14	0	1		1	1	2;22;101	2;22;101	Huy’tTr›chThπch Lv1	1	1	2;22;201	2;22;201	Nguy÷tBπchThπch Lv1	1	1	2;22;301	2;22;301	HÊ Ph∏ch Thπch C p 1	1	1	2;22;401	2;22;401	Hæc Di÷u Thπch C p 1
488	100	1	0	11	14	0	2		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
489	100	1	0	11	14	0	3		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
490	100	1	0	7	14	0	1		1	1	2;22;101	2;22;101	Huy’tTr›chThπch Lv1	1	1	2;22;201	2;22;201	Nguy÷tBπchThπch Lv1	1	1	2;22;301	2;22;301	HÊ Ph∏ch Thπch C p 1	1	1	2;22;401	2;22;401	Hæc Di÷u Thπch C p 1
491	100	1	0	7	14	0	2		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
492	100	1	0	7	14	0	3		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
493	100	1	0	103	30033;30040	0	1		1	1	2;22;101	2;22;101	Huy’tTr›chThπch Lv1	1	1	2;22;201	2;22;201	Nguy÷tBπchThπch Lv1	1	1	2;22;301	2;22;301	HÊ Ph∏ch Thπch C p 1	1	1	2;22;401	2;22;401	Hæc Di÷u Thπch C p 1
494	100	1	0	103	30033;30040	0	2		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
495	100	1	0	103	30033;30040	0	3		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
496	100	1	0	103	30045;30052	0	1		1	1	2;22;101	2;22;101	Huy’tTr›chThπch Lv1	1	1	2;22;201	2;22;201	Nguy÷tBπchThπch Lv1	1	1	2;22;301	2;22;301	HÊ Ph∏ch Thπch C p 1	1	1	2;22;401	2;22;401	Hæc Di÷u Thπch C p 1
497	100	1	0	103	30045;30052	0	2		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
498	100	1	0	103	30045;30052	0	3		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
499	100	1	0	100;101	30033;30040	0	1		1	1	2;22;101	2;22;101	Huy’tTr›chThπch Lv1	1	1	2;22;201	2;22;201	Nguy÷tBπchThπch Lv1	1	1	2;22;301	2;22;301	HÊ Ph∏ch Thπch C p 1	1	1	2;22;401	2;22;401	Hæc Di÷u Thπch C p 1
500	100	1	0	100;101	30033;30040	0	2		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
501	100	1	0	100;101	30033;30040	0	3		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
502	100	1	0	100;101	30045;30052	0	1		1	1	2;22;101	2;22;101	Huy’tTr›chThπch Lv1	1	1	2;22;201	2;22;201	Nguy÷tBπchThπch Lv1	1	1	2;22;301	2;22;301	HÊ Ph∏ch Thπch C p 1	1	1	2;22;401	2;22;401	Hæc Di÷u Thπch C p 1
503	100	1	0	100;101	30045;30052	0	2		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
504	100	1	0	100;101	30045;30052	0	3		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
505	100	1	0	102	30052;30079	0	1		1	1	2;22;101	2;22;101	Huy’tTr›chThπch Lv1	1	1	2;22;201	2;22;201	Nguy÷tBπchThπch Lv1	1	1	2;22;301	2;22;301	HÊ Ph∏ch Thπch C p 1	1	1	2;22;401	2;22;401	Hæc Di÷u Thπch C p 1
506	100	1	0	102	30052;30079	0	2		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
507	100	1	0	102	30052;30079	0	3		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
508	100	1	0	102	30088;30115	0	1		1	1	2;22;101	2;22;101	Huy’tTr›chThπch Lv1	1	1	2;22;201	2;22;201	Nguy÷tBπchThπch Lv1	1	1	2;22;301	2;22;301	HÊ Ph∏ch Thπch C p 1	1	1	2;22;401	2;22;401	Hæc Di÷u Thπch C p 1
509	100	1	0	102	30088;30115	0	2		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
510	100	1	0	102	30088;30115	0	3		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
511	100	1	0	12;13	14	0	1		1	1	2;22;101	2;22;101	Huy’tTr›chThπch Lv1	1	1	2;22;201	2;22;201	Nguy÷tBπchThπch Lv1	1	1	2;22;301	2;22;301	HÊ Ph∏ch Thπch C p 1	1	1	2;22;401	2;22;401	Hæc Di÷u Thπch C p 1
512	100	1	0	12;13	14	0	2		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
513	100	1	0	12;13	14	0	3		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
514	100	1	0	100;101	30311;30566	0	1		1	1	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	1	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	1	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	1	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
515	100	1	0	100;101	30311;30566	0	2		1	2	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	2	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	2	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	2	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
516	100	1	0	100;101	30311;30566	0	3		1	3	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	3	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	3	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	3	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
517	100	1	0	103	30311;30566	0	1		1	1	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	1	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	1	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	1	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
518	100	1	0	103	30311;30566	0	2		1	2	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	2	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	2	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	2	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
519	100	1	0	103	30311;30566	0	3		1	3	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	3	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	3	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	3	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
520	100	1	0	102	30228;31123	0	1		1	1	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	1	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	1	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	1	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
521	100	1	0	102	30228;31123	0	2		1	2	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	2	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	2	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	2	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
522	100	1	0	102	30228;31123	0	3		1	3	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	3	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	3	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	3	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
523	100	1	0	0;13	30288;30703	0	1		1	1	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	1	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	1	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	1	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
524	100	1	0	0;13	30288;30703	0	2		1	2	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	2	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	2	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	2	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
525	100	1	0	0;13	30288;30703	0	3		1	3	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	3	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	3	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	3	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
526	100	1	0	103	30567	0	1		1	1	2;22;101	2;22;101	Huy’tTr›chThπch Lv1	1	1	2;22;201	2;22;201	Nguy÷tBπchThπch Lv1	1	1	2;22;301	2;22;301	HÊ Ph∏ch Thπch C p 1	1	1	2;22;401	2;22;401	Hæc Di÷u Thπch C p 1
527	100	1	0	103	30567	0	2		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
528	100	1	0	103	30567	0	3		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
529	100	1	0	100;101	30567	0	1		1	1	2;22;101	2;22;101	Huy’tTr›chThπch Lv1	1	1	2;22;201	2;22;201	Nguy÷tBπchThπch Lv1	1	1	2;22;301	2;22;301	HÊ Ph∏ch Thπch C p 1	1	1	2;22;401	2;22;401	Hæc Di÷u Thπch C p 1
530	100	1	0	100;101	30567	0	2		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
531	100	1	0	100;101	30567	0	3		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
532	100	1	0	0;13	30704;30723	0	1		1	1	2;22;101	2;22;101	Huy’tTr›chThπch Lv1	1	1	2;22;201	2;22;201	Nguy÷tBπchThπch Lv1	1	1	2;22;301	2;22;301	HÊ Ph∏ch Thπch C p 1	1	1	2;22;401	2;22;401	Hæc Di÷u Thπch C p 1
533	100	1	0	0;13	30704;30723	0	2		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
534	100	1	0	0;13	30704;30723	0	3		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
535	100	1	0	103	30568	0	1		1	1	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	1	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	1	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	1	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
536	100	1	0	103	30568	0	2		1	2	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	2	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	2	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	2	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
537	100	1	0	103	30568	0	3		1	3	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	3	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	3	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	3	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
538	100	1	0	100;101	30568	0	1		1	1	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	1	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	1	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	1	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
539	100	1	0	100;101	30568	0	2		1	2	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	2	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	2	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	2	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
540	100	1	0	100;101	30568	0	3		1	3	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	3	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	3	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	3	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
541	100	1	0	0;13	30724;30743	0	1		1	1	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	1	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	1	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	1	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
542	100	1	0	0;13	30724;30743	0	2		1	2	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	2	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	2	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	2	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
543	100	1	0	0;13	30724;30743	0	3		1	3	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	3	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	3	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	3	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
544	100	1	0	102	31126;31127	0	1		1	1	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	1	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	1	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	1	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
545	100	1	0	102	31126;31127	0	2		1	2	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	2	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	2	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	2	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
546	100	1	0	102	31126;31127	0	3		1	3	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	3	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	3	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	3	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
547	100	1	0	103	30569	0	1		1	1	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	1	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	1	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	1	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
548	100	1	0	103	30569	0	2		1	2	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	2	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	2	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	2	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
549	100	1	0	103	30569	0	3		1	3	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	3	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	3	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	3	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
550	100	1	0	100;101	30569	0	1		1	1	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	1	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	1	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	1	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
551	100	1	0	100;101	30569	0	2		1	2	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	2	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	2	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	2	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
552	100	1	0	100;101	30569	0	3		1	3	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	3	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	3	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	3	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
553	100	1	0	0;13	30744;30763	0	1		1	1	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	1	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	1	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	1	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
554	100	1	0	0;13	30744;30763	0	2		1	2	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	2	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	2	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	2	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
555	100	1	0	0;13	30744;30763	0	3		1	3	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	3	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	3	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	3	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
556	100	1	0	102	31128;31129	0	1		1	1	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	1	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	1	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	1	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
557	100	1	0	102	31128;31129	0	2		1	2	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	2	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	2	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	2	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
558	100	1	0	102	31128;31129	0	3		1	3	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	3	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	3	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	3	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
559	100	1	0	102	31130;31131	0	1		1	1	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	1	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	1	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	1	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
560	100	1	0	102	31130;31131	0	2		1	2	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	2	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	2	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	2	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
561	100	1	0	102	31130;31131	0	3		1	3	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	3	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	3	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	3	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
562	100	1	0	100;101	30570;30650	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
563	100	1	0	100;101	30570;30609	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
564	100	1	0	100;101	30570;30609	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
565	100	1	0	103	30570;30609	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
566	100	1	0	103	30570;30609	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
567	100	1	0	103	30570;30609	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
568	100	1	0	102	31132;31271	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
569	100	1	0	102	31132;31271	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
570	100	1	0	102	31132;31271	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
571	100	1	0	0;13	30764;30883	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
