Account	Name	Route	TransLife	Level	IBCost	Money	A	B	C	D	E	F	Exp	Last_IP	CreateDate	LastLoginDate
volam2sh1234	TiÓuTuyÕt	Nga My xuÊt gia  	7	99	0	20246730	0	0	0	0	0	0	0	14.226.102.209	2019-09-23 16:16:26	2019-09-23 17:28:42
0358204178	TiÓuYTiªn	Tµ §éc  	7	99	0	75000000	0	0	0	0	0	0	1269218	113.180.95.60	2019-09-22 18:46:52	2019-09-22 20:28:10
0976382115	TLD123	ThiÕu L©m tôc gia  	7	99	0	40680000	0	0	0	0	0	0	20000000	42.112.238.127	2019-09-23 11:25:44	2019-09-23 13:00:35
tranchuong	TLDtranChuong	ThiÕu L©m tôc gia  	7	99	0	48727575	0	0	0	0	0	0	0	118.68.71.23	2019-09-24 11:45:37	2019-09-24 12:13:16
0976382117	TLQ12456	ThiÕu L©m vâ t¨ng  	7	99	0	37998500	0	0	0	0	0	0	0	42.112.238.127	2019-09-22 20:06:30	2019-09-23 01:36:37
0976382116	TLQ234	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	42.112.238.127	2019-09-23 00:29:05	2019-09-23 11:17:18
hoplp146	TLQCC22	ThiÕu L©m tôc gia  	7	99	0	998500	0	0	0	0	0	0	0	14.161.19.57	2019-09-24 11:55:11	2019-09-24 12:02:24
laiquocvu	TLQDoTuiBay	ThiÕu L©m vâ t¨ng  	7	99	0	28958000	0	0	0	0	0	0	0	115.78.117.212	2019-09-23 09:23:11	2019-09-23 09:24:19
hattory1111	TLQGenji	ThiÕu L©m vâ t¨ng  	7	99	0	19266391	0	0	0	0	0	0	0	171.247.194.77	2019-09-22 21:12:48	2019-09-22 22:03:57
trungtruc100	TlqHångNhanVip1	ThiÕu L©m vâ t¨ng  	0	99	0	27000000	0	0	0	0	0	0	0	14.243.219.113	2019-09-24 13:11:53	2019-09-24 13:15:20
unopin	TLQiiPhucPin	ThiÕu L©m vâ t¨ng  	0	99	0	40950000	0	0	0	0	0	0	25	115.75.67.212	2019-09-23 18:04:15	2019-09-23 18:49:52
daitonglieu	tlqqqqqqqqq	ThiÕu L©m vâ t¨ng  	7	99	0	8000006	0	0	0	0	0	0	155000007	115.79.60.168	2019-09-22 18:09:18	2019-09-22 18:38:06
giaphuyhop	TLQSUnSuN	ThiÕu L©m vâ t¨ng  	7	99	0	40998500	0	0	0	0	0	0	0	117.6.114.187	2019-09-24 08:24:44	2019-09-24 09:30:04
nhoxbunno40	TLQZZI	ThiÕu L©m vâ t¨ng  	7	99	0	7927000	0	0	0	0	0	0	0	171.240.176.226	2019-09-22 18:02:22	2019-09-22 22:46:53
mjkjmjkj1	TLTDASSD	ThiÕu L©m thiÒn t¨ng  	0	99	0	40899793	0	0	0	0	0	0	22	14.240.98.206	2019-09-22 21:40:11	2019-09-22 21:48:34
zlkhanglz151	tltxdamephagame	ThiÕu L©m thiÒn t¨ng  	7	99	0	6379382	0	0	0	0	0	0	20000023	115.75.106.5	2019-09-23 17:52:07	2019-09-24 11:59:46
longblack2009	TLTxxHongHanxS2	ThiÕu L©m thiÒn t¨ng  	7	99	0	950000	0	0	0	0	0	0	0	125.214.50.162	2019-09-22 19:11:59	2019-09-23 12:40:39
quanmap1	TomSipVang	Nga My xuÊt gia  	7	99	0	33000000	0	0	0	0	0	0	0	42.112.91.223	2019-09-23 20:50:41	2019-09-23 20:58:27
xuighe1995	TranBacHuyen	C¸i Bang ¤ Y  	7	99	0	1000000	0	0	0	0	0	0	0	171.245.199.43	2019-09-23 13:26:27	2019-09-23 20:21:48
tranchuong	tranchuong	§­êng M«n phæ th«ng  	7	99	0	40195500	0	0	0	0	0	0	16	118.68.71.23	2019-09-24 08:46:50	2019-09-24 11:40:04
tranchuong95	tranchuong95	Nga My xuÊt gia  	7	99	0	46597000	0	0	0	0	0	0	0	118.68.71.23	2019-09-24 09:05:34	2019-09-24 11:57:08
sangtran	TranDuongGia	ThiÕu L©m vâ t¨ng  	7	99	0	41000000	0	0	0	0	0	0	0	14.165.187.237	2019-09-22 23:40:18	2019-09-22 23:40:40
sangtran	TranDuongGiAa	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	14.165.187.237	2019-09-22 23:44:56	2019-09-22 23:45:20
sangtrann	TranNDuongGia	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	11	14.165.184.253	2019-09-22 23:46:44	2019-09-24 12:55:39
nguyenduyluong20	traubo9x	Vâ §ang tôc gia  	7	99	0	24924846	0	0	0	0	0	0	1	14.172.165.94	2019-09-22 19:38:36	2019-09-23 15:33:24
thaivu2019tlq	TrÇnDÇnIsMyLife	ThiÕu L©m vâ t¨ng  	7	99	0	40632000	0	0	0	0	0	0	20000000	123.25.197.1	2019-09-22 18:11:20	2019-09-23 08:20:41
nam2211	tregfd	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	123.21.195.42	2019-09-23 16:28:53	2019-09-23 16:29:34
kuphoc1997	TrieuMan	Nga My tôc gia  	7	99	0	40879900	0	0	0	0	0	0	4200000	113.182.176.229	2019-09-22 19:50:37	2019-09-23 21:42:17
zxc123456	TrïmTLQ	ThiÕu L©m vâ t¨ng  	7	99	0	36597000	0	0	0	0	0	0	0	117.3.62.72	2019-09-24 11:05:54	2019-09-24 11:57:59
shamoon	TrumMaTuy	ThiÕu L©m vâ t¨ng  	0	99	0	1000000	0	0	0	0	0	0	0	1.53.102.151	2019-09-22 19:57:10	2019-09-22 19:57:28
lmt309	TrumServerOK	D­¬ng M«n th­¬ng Kþ  	7	99	0	39949500	0	0	0	0	0	0	748481	118.68.55.250	2019-09-22 18:00:57	2019-09-22 19:30:15
truonghaibinh	TruongHaiBinh	HiÖp §éc  	7	99	0	81736222	0	0	0	0	0	0	23209	115.78.121.117	2019-09-23 10:26:36	2019-09-23 11:39:06
thuyyenbl	truongnatso	ThiÕu L©m thiÒn t¨ng  	7	99	0	41000000	0	0	0	0	0	0	69142182	27.74.56.28	2019-09-22 22:50:17	2019-09-24 12:49:40
kuphoc1996	TruongVoKy	ThiÕu L©m vâ t¨ng  	7	99	0	79529945	0	0	0	0	0	0	100164410	113.182.176.229	2019-09-22 18:39:34	2019-09-24 13:12:42
volam2	TruTriDapDa	ThiÕu L©m vâ t¨ng  	7	99	0	50000000	0	0	0	0	0	0	19	14.175.147.64	2019-09-23 00:17:34	2019-09-23 04:24:45
mautim9	tsdrrty	Vâ §ang ®¹o gia  	0	99	0	1000000	0	0	0	0	0	0	0	14.231.227.67	2019-09-23 23:37:51	2019-09-23 23:38:12
trunghp93	TsestSsss	ThiÕu L©m vâ t¨ng  	0	99	0	20106748	0	0	0	0	0	0	585000000	117.1.228.192	2019-09-22 18:48:02	2019-09-24 10:45:50
tuandn	tuandn	HiÖp §éc  	7	99	0	41000000	0	0	0	0	0	0	0	118.68.55.250	2019-09-24 12:00:07	2019-09-24 12:06:13
tuandn	tuandndn	Vâ §ang ®¹o gia  	0	99	0	1000000	0	0	0	0	0	0	0	118.68.55.250	2019-09-24 11:41:35	2019-09-24 11:56:49
thienhavbt	TungT¨ng§¸Dog	ThiÕu L©m vâ t¨ng  	7	99	0	21738500	0	0	0	0	0	0	19	117.5.71.206	2019-09-22 18:01:36	2019-09-22 19:11:42
mautim6	tururu	Nga My xuÊt gia  	0	99	0	1000000	0	0	0	0	0	0	103	14.231.227.67	2019-09-23 23:27:47	2019-09-23 23:28:12
killer511	TuyetVoThan	ThiÕu L©m vâ t¨ng  	7	99	0	42048200	0	0	0	0	0	0	0	117.3.47.208	2019-09-24 12:27:38	2019-09-24 12:40:26
vankhiem0	TuÖT©mNguyÖt	Nga My xuÊt gia  	7	99	0	5395605	0	0	0	0	0	0	0	115.78.117.10	2019-09-22 19:36:48	2019-09-22 20:31:40
nobita	TYVTxxx	Nga My tôc gia  	0	99	0	41000000	0	0	0	0	0	0	0	14.241.123.116	2019-09-24 03:15:12	2019-09-24 05:23:37
anhvusin	TYVuTien	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0	58.187.168.243	2019-09-22 22:18:47	2019-09-22 22:18:50
zdieukhang1	T©mLiªn	Nga My xuÊt gia  	7	99	0	520000	0	0	0	0	0	0	67955659	171.237.141.149	2019-09-23 10:16:12	2019-09-23 18:48:28
neumaythich3333	TªnNh©nVËt	ThiÕu L©m vâ t¨ng  	7	99	0	31626971	0	0	0	0	0	0	11192279	42.113.131.89	2019-09-23 09:08:39	2019-09-24 11:55:32
malang97	T«nNhÞN­¬ng	Nga My xuÊt gia  	7	99	0	16257109	0	0	0	0	0	0	42	113.184.75.208	2019-09-23 13:06:14	2019-09-23 15:57:34
dactrung	TµLinhTr­ëngL·o	Tµ §éc  	7	99	0	40640180	0	0	0	0	0	0	0	14.254.130.23	2019-09-23 10:17:49	2019-09-23 15:34:57
ngockien123	Uni2NgäcKiªn	Vâ §ang tôc gia  	7	99	0	43937400	0	0	0	0	0	0	0	117.6.87.59	2019-09-24 10:53:34	2019-09-24 12:23:02
iamduypro1	UoUnana	Nga My xuÊt gia  	7	99	0	35770000	0	0	0	0	0	0	0	183.80.20.134	2019-09-24 12:41:15	2019-09-24 12:55:54
thienddd	UyHæSo¸i	D­¬ng M«n Cung Kþ  	7	99	0	8935	0	0	0	0	0	0	18366170	42.112.247.158	2019-09-22 18:24:55	2019-09-22 20:46:10
0976382116	vdb123	Vâ §ang tôc gia  	7	99	0	38500	0	0	0	0	0	0	20000000	42.112.238.127	2019-09-22 23:48:36	2019-09-24 12:57:47
xuighe1995	VDBVinhHang	Vâ §ang tôc gia  	7	99	0	21879513	0	0	0	0	0	0	26	171.245.199.43	2019-09-23 13:41:50	2019-09-23 20:22:00
eric88	VGHuyenthoai	ThiÕu L©m vâ t¨ng  	7	99	0	4419877	0	0	0	0	0	0	1000004	42.117.36.214	2019-09-23 12:16:53	2019-09-24 13:08:07
eric89	VGTieuNuongTu	Nga My xuÊt gia  	7	99	0	30093382	0	0	0	0	0	0	1000000	115.74.203.29	2019-09-23 13:11:05	2019-09-24 12:52:21
tiendatcutee	Vidizz	ThiÕu L©m vâ t¨ng  	7	99	0	29717735	0	0	0	0	0	0	21000025	113.162.150.183	2019-09-22 20:07:55	2019-09-23 20:00:40
tiendatcutee1	Vidizz1	Nga My xuÊt gia  	7	99	0	37898500	0	0	0	0	0	0	21000000	113.162.150.183	2019-09-23 19:12:18	2019-09-23 19:50:08
zzliem3chiem	VietNamIdollll	ThiÕu L©m vâ t¨ng  	7	99	0	19370505	0	0	0	0	0	0	0	115.78.206.222	2019-09-24 12:09:03	2019-09-24 13:04:27
nuhoangkim1	Vinamiiul	ThiÕu L©m vâ t¨ng  	0	99	0	1000000	0	0	0	0	0	0	0	113.160.220.192	2019-09-24 13:01:03	2019-09-24 13:01:05
quynhqueo1998	ViTiÓuB¶o	ThiÕu L©m vâ t¨ng  	7	99	0	38892725	0	0	0	0	0	0	10	14.182.73.253	2019-09-22 19:48:10	2019-09-22 21:35:27
minh123	VitVoDoi	ThiÕu L©m vâ t¨ng  	7	99	0	28212515	0	0	0	0	0	0	20000016	171.237.83.245	2019-09-24 08:33:05	2019-09-24 12:28:23
0971676796	VkChanBan	Nga My xuÊt gia  	7	99	0	4414000	0	0	0	0	0	0	8222337	171.237.120.194	2019-09-23 11:20:00	2019-09-23 18:55:13
testgamevl2	VL22019	D­¬ng M«n Cung Kþ  	7	99	0	38980800	0	0	0	0	0	0	22400959	14.234.78.66	2019-09-23 00:40:59	2019-09-23 18:18:23
testgamevl2	VL220191	ThiÕu L©m vâ t¨ng  	7	99	0	41473580	0	0	0	0	0	0	21	14.161.208.160	2019-09-23 16:48:45	2019-09-24 12:57:42
testgamevl21	VL220192	Nga My xuÊt gia  	7	99	0	41000000	0	0	0	0	0	0	20000000	14.234.78.66	2019-09-23 17:59:29	2019-09-23 18:27:08
duykaka2	vltk2019	ThiÕu L©m vâ t¨ng  	0	99	0	50000000	0	0	0	0	0	0	31980000	123.17.222.193	2019-09-23 15:24:55	2019-09-24 12:30:59
maidung	VLvolam	ThiÕu L©m vâ t¨ng  	7	99	0	8484000	0	0	0	0	0	0	3000055	115.78.113.90	2019-09-22 19:15:51	2019-09-22 20:41:22
thanhduy2711	volam2	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0	123.28.8.159	2019-09-23 19:04:43	2019-09-23 19:04:45
phongvuong3	VoTuChanKinh	ThiÕu L©m tôc gia  	7	99	0	311326	0	0	0	0	0	0	21	113.163.94.206	2019-09-24 12:11:22	2019-09-24 12:40:57
vuanh1601	vuanh1601	ThiÕu L©m vâ t¨ng  	7	99	0	40998500	0	0	0	0	0	0	21	118.68.61.11	2019-09-23 14:17:10	2019-09-23 16:42:41
tieuthien	V©nTiÕuThiªn	ThiÕu L©m vâ t¨ng  	7	99	0	50000000	0	0	0	0	0	0	23	133.218.187.98	2019-09-22 18:23:17	2019-09-22 19:22:17
neumaythich3333	V«Danh	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	42.112.6.145	2019-09-23 09:04:47	2019-09-23 09:05:20
chuong	V«Th­êng	ThiÕu L©m vâ t¨ng  	7	99	0	516095	0	0	0	0	0	0	191358039	42.116.79.184	2019-09-22 20:49:07	2019-09-24 12:46:42
volam2sh123	V«TungC­íc	ThiÕu L©m vâ t¨ng  	7	99	0	27674523	0	0	0	0	0	0	0	14.226.102.209	2019-09-23 01:23:25	2019-09-23 17:31:48
welinegen1	WayneRooney	ThiÕu L©m vâ t¨ng  	7	99	0	31000000	0	0	0	0	0	0	20000019	113.179.214.129	2019-09-22 18:39:44	2019-09-22 18:50:07
welinegen19996	WesleySneijder	Tµ §éc  	7	99	0	2495500	0	0	0	0	0	0	20000000	113.179.214.129	2019-09-22 18:37:56	2019-09-23 16:48:22
anhnhy123dr	wewewewew	ThiÕu L©m vâ t¨ng  	7	99	0	1478500	0	0	0	0	0	0	0	123.25.241.255	2019-09-22 18:49:16	2019-09-23 12:24:36
ruisekhung1102	WhiteLotus	D­¬ng M«n Cung Kþ  	7	99	0	44002959	0	0	0	0	0	0	22941053	113.175.68.12	2019-09-22 18:28:43	2019-09-23 23:12:23
buiphucuong	WilliamAbelKane	D­¬ng M«n Cung Kþ  	7	99	0	1000000	0	0	0	0	0	0	0	1.177.213.138	2019-09-23 03:42:10	2019-09-23 03:43:02
galongbee	Windon3	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0		2019-09-23 15:30:43	1970-01-01 08:00:00
galongbee	Window	ThiÕu L©m vâ t¨ng  	7	99	0	50000000	0	0	0	0	0	0	33982	203.144.74.153	2019-09-23 14:28:42	2019-09-23 17:06:03
window8	WinDow10	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0		2019-09-23 16:40:48	1970-01-01 08:00:00
galongbee	Window2	Vâ §ang ®¹o gia  	0	99	0	1000000	0	0	0	0	0	0	0	203.144.74.153	2019-09-23 15:27:56	2019-09-23 15:32:18
sabayjx1	Window4	HiÖp §éc  	0	99	0	1000000	0	0	0	0	0	0	0	203.144.74.153	2019-09-23 15:34:42	2019-09-23 15:35:37
sabayjx1	Window5	Tµ §éc  	0	99	0	1000000	0	0	0	0	0	0	0	203.144.74.153	2019-09-23 15:35:56	2019-09-23 15:39:16
sabayjx1	Window6	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0		2019-09-23 15:39:34	1970-01-01 08:00:00
sabayjx2	Window7	Nga My xuÊt gia  	0	99	0	1000000	0	0	0	0	0	0	0	203.144.74.153	2019-09-23 16:36:19	2019-09-23 16:36:43
sabayjx2	Window8	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0		2019-09-23 16:37:18	1970-01-01 08:00:00
window8010	Window8010	Nga My tôc gia  	7	99	0	37378500	0	0	0	0	0	0	2	203.144.74.153	2019-09-23 16:43:39	2019-09-23 17:00:13
thviet21	WinnerX150	§­êng M«n phæ th«ng  	7	99	0	11095615	0	0	0	0	0	0	135000105	116.111.159.237	2019-09-22 18:05:32	2019-09-23 12:48:43
thienthien	wqdqwe	ThiÕu L©m vâ t¨ng  	0	99	0	1000000	0	0	0	0	0	0	0	115.77.190.227	2019-09-24 12:46:57	2019-09-24 12:47:33
long111	wqe2ee	Nga My xuÊt gia  	7	99	0	22755500	0	0	0	0	0	0	0	27.71.209.34	2019-09-23 03:41:19	2019-09-23 11:58:42
hungtu1593	xChuTieux	ThiÕu L©m vâ t¨ng  	7	99	0	5956970	0	0	0	0	0	0	0	123.24.237.193	2019-09-24 12:11:30	2019-09-24 12:52:02
gnourt	xGnourtx	ThiÕu L©m tôc gia  	7	99	0	24133140	0	0	0	0	0	0	20000011	113.190.231.3	2019-09-24 10:14:51	2019-09-24 12:06:11
eric90	XHuyenThoai	ThiÕu L©m thiÒn t¨ng  	7	99	0	15027305	0	0	0	0	0	0	1000005	42.117.36.214	2019-09-23 14:10:49	2019-09-23 15:01:32
killer1569	xKiller	ThiÕu L©m vâ t¨ng  	7	99	0	23198500	0	0	0	0	0	0	17	113.161.53.41	2019-09-24 10:15:58	2019-09-24 10:59:54
xx1910	xNMKx19Octx	Nga My xuÊt gia  	7	99	0	41000000	0	0	0	0	0	0	0	113.190.231.3	2019-09-23 12:53:39	2019-09-23 12:56:09
nobita	XOACCCC	Tµ §éc  	7	99	0	35895500	0	0	0	0	0	0	20000000	14.241.123.116	2019-09-23 23:17:59	2019-09-24 03:14:45
quanmap	xQKxTom	ThiÕu L©m vâ t¨ng  	7	99	0	38527875	0	0	0	0	0	0	6840086	1.52.162.199	2019-09-23 07:26:11	2019-09-24 12:52:11
jx2viettlq	xSGxTLQx	ThiÕu L©m vâ t¨ng  	7	99	0	47500000	0	0	0	0	0	0	845600053	14.186.57.217	2019-09-22 18:39:31	2019-09-23 23:57:30
nvb137996	xXBuuM	ThiÕu L©m thiÒn t¨ng  	7	99	0	41000000	0	0	0	0	0	0	0	171.252.17.212	2019-09-22 19:02:14	2019-09-22 19:03:37
phungducduy123z	xxCöuC«ngChóaxx	Nga My xuÊt gia  	7	99	0	5745000	0	0	0	0	0	0	2958000171	113.180.94.214	2019-09-22 23:43:31	2019-09-24 12:00:56
ductay	XxDeTonxX	ThiÕu L©m vâ t¨ng  	7	99	0	18080000	0	0	0	0	0	0	0	116.99.247.3	2019-09-22 23:17:36	2019-09-22 23:42:39
phungducduy123v	xxLýThõaNg©nxx	ThiÕu L©m vâ t¨ng  	7	99	0	11023749	0	0	0	0	0	0	27843812	113.180.94.214	2019-09-22 22:56:38	2019-09-24 11:54:46
xxphanhuyanh	XxxChanhBeck	ThiÕu L©m thiÒn t¨ng  	7	99	0	38480000	0	0	0	0	0	0	0	14.170.1.210	2019-09-22 21:07:29	2019-09-23 06:07:15
phungducduy123b	xxxxxxxxx	ThiÕu L©m thiÒn t¨ng  	7	99	0	50000000	0	0	0	0	0	0	25000156	113.180.94.50	2019-09-23 03:43:47	2019-09-23 06:04:11
boynet011	xZxTLQxZx	ThiÕu L©m vâ t¨ng  	7	99	0	37817000	0	0	0	0	0	0	0	113.185.75.170	2019-09-23 09:36:02	2019-09-23 10:22:15
s2votinh1	YeuBanThan	Nga My xuÊt gia  	7	99	0	16752265	0	0	0	0	0	0	68066379	42.114.37.45	2019-09-22 20:32:43	2019-09-23 21:41:09
s2votinh2	YeuB¶nTh©n	D­¬ng M«n Cung Kþ  	7	99	0	16498009	0	0	0	0	0	0	149339320	42.114.37.45	2019-09-23 16:16:37	2019-09-23 22:36:35
hplamduyen	Yingyang	HiÖp §éc  	7	99	0	41000000	0	0	0	0	0	0	0	14.164.146.29	2019-09-23 19:16:33	2019-09-23 19:23:48
kogiro919	Younea	§­êng M«n phæ th«ng  	7	99	0	1000000	0	0	0	0	0	0	0	27.71.206.195	2019-09-23 16:47:03	2019-09-23 16:47:55
s2votinh	YªuB¶nTh©n	C¸i Bang TÜnh y  	7	99	0	29005575	0	0	0	0	0	0	235833609	42.114.37.45	2019-09-22 19:11:07	2019-09-23 21:52:46
izayoisakamaki	z69iTrÞX¹oLozPKz	ThiÕu L©m vâ t¨ng  	7	99	0	40579000	0	0	0	0	0	0	0	113.170.195.191	2019-09-24 09:12:35	2019-09-24 09:14:03
tenhoa2090v	zB67TiÓuCöu	Nga My xuÊt gia  	0	99	0	1000000	0	0	0	0	0	0	0	115.78.124.52	2019-09-22 19:52:12	2019-09-22 20:29:20
tenhoa2090	zB67TrängDuy	ThiÕu L©m vâ t¨ng  	7	99	0	11195505	0	0	0	0	0	0	0	115.78.124.52	2019-09-22 19:20:00	2019-09-22 22:07:48
lamchivinhd	zB67VÜnh	ThiÕu L©m vâ t¨ng  	7	99	0	50000000	0	0	0	0	0	0	0	115.78.124.52	2019-09-22 19:21:07	2019-09-22 20:02:07
cnghia1	zBótHihi	Nga My xuÊt gia  	0	99	0	7666675	0	0	0	0	0	0	181772311	14.237.201.182	2019-09-22 18:02:39	2019-09-24 09:36:57
supertmt1988	zBoTreCon	ThiÕu L©m vâ t¨ng  	7	99	0	41833608	0	0	0	0	0	0	0	58.187.125.38	2019-09-24 12:25:43	2019-09-24 12:48:51
lkgfygh	zCôcCøtC«§¬n	ThiÕu L©m vâ t¨ng  	7	99	0	9478500	0	0	0	0	0	0	24	123.16.238.253	2019-09-24 11:49:09	2019-09-24 12:24:04
truong	Zenitsu	ThiÕu L©m vâ t¨ng  	7	99	0	32597000	0	0	0	0	0	0	45	125.212.176.101	2019-09-22 19:22:02	2019-09-23 11:57:52
linh123	zereff	D­¬ng M«n Cung Kþ  	7	99	0	41000000	0	0	0	0	0	0	15	113.174.110.79	2019-09-23 18:21:34	2019-09-23 18:54:17
linh0068	zerefkk	Vâ §ang ®¹o gia  	7	99	0	4000000	0	0	0	0	0	0	217	113.174.110.79	2019-09-23 17:50:45	2019-09-23 19:18:43
nammai2931994	ZiDane	Tµ §éc  	7	99	0	24158500	0	0	0	0	0	0	0	113.167.224.247	2019-09-22 19:42:37	2019-09-23 10:09:08
nammai2931994	ZiDanee	HiÖp §éc  	0	99	0	41000000	0	0	0	0	0	0	0	113.167.224.247	2019-09-22 19:35:47	2019-09-22 19:39:09
toilatoi123	zIHångThÊtC«ng	C¸i Bang ¤ Y  	7	99	0	48726700	0	0	0	0	0	0	21000005	171.246.182.48	2019-09-22 19:40:21	2019-09-22 20:42:43
test123456vn	ZikoBinz	ThiÕu L©m vâ t¨ng  	7	99	0	31295000	0	0	0	0	0	0	0	1.53.53.163	2019-09-24 12:12:25	2019-09-24 12:51:28
qanh10x10	zIzHollow	ThiÕu L©m vâ t¨ng  	7	99	0	24599000	0	0	0	0	0	0	20000022	115.74.252.247	2019-09-22 19:32:06	2019-09-23 17:17:20
congluc1	zKÎ§écHµnh	ThiÕu L©m vâ t¨ng  	7	99	0	31077000	0	0	0	0	0	0	20000000	113.169.147.143	2019-09-22 18:26:11	2019-09-23 19:59:35
tuitenbo11	ZOFFcUbUzUnU	ThiÕu L©m vâ t¨ng  	7	99	0	20000000	0	0	0	0	0	0	0	113.162.103.21	2019-09-23 17:32:49	2019-09-23 17:47:33
tuitenbo22	ZOFFxBuCuBuCu	ThiÕu L©m vâ t¨ng  	0	80	0	9504202	0	0	0	0	0	0	63648236	113.162.103.21	2019-09-23 17:41:30	2019-09-23 18:25:03
linhpro147147	zPheVat	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	113.180.112.173	2019-09-23 17:15:37	2019-09-23 17:16:41
denis777	zQTz7KiemTinh	ThiÕu L©m tôc gia  	7	99	0	13938006	0	0	0	0	0	0	0	27.74.255.29	2019-09-23 09:21:53	2019-09-23 17:08:19
alubi01	zS18zNam§Þnh	ThiÕu L©m vâ t¨ng  	7	99	0	5632575	0	0	0	0	0	0	18	116.102.236.198	2019-09-24 12:02:12	2019-09-24 12:59:32
alubi02	zS2zNam§Þnh	Nga My xuÊt gia  	7	99	0	998500	0	0	0	0	0	0	0	116.102.236.198	2019-09-24 13:02:46	2019-09-24 13:03:08
yunyun01	zSYMzTiÓuB¶oYÕn	C¸i Bang ¤ Y  	7	99	0	950000	0	0	0	0	0	0	0	14.236.17.29	2019-09-24 12:18:42	2019-09-24 12:23:59
mjkjmjkj1	ZthanThuZz	Nga My xuÊt gia  	7	99	0	38718225	0	0	0	0	0	0	8559403	14.240.98.206	2019-09-22 19:22:25	2019-09-23 21:20:05
tuong1	zThÝchVaCh¹m	ThiÕu L©m vâ t¨ng  	0	99	0	1000000	0	0	0	0	0	0	0	27.72.103.189	2019-09-24 12:12:37	2019-09-24 12:13:58
cnghia	zV«Danh	ThiÕu L©m vâ t¨ng  	7	99	0	22173694	0	0	0	0	0	0	97340448	14.237.201.182	2019-09-23 08:35:12	2019-09-24 09:36:47
kalima11	zxcasd	Tµ §éc  	0	99	0	1000000	0	0	0	0	0	0	0	42.118.10.186	2019-09-22 18:49:49	2019-09-22 18:52:18
nhoxkon158199	ZxcaVEBCxZ	Nga My xuÊt gia  	0	99	0	1000000	0	0	0	0	0	0	0	14.161.253.64	2019-09-24 13:15:30	2019-09-24 13:15:32
nh0ckus681	zXZXXXzzzz	ThiÕu L©m vâ t¨ng  	7	99	0	20793412	0	0	0	0	0	0	28	27.2.246.211	2019-09-22 22:33:24	2019-09-23 23:31:53
tdtq123	ZyWooNo1	ThiÕu L©m vâ t¨ng  	7	99	0	999000	0	0	0	0	0	0	0	183.80.67.23	2019-09-22 20:17:55	2019-09-24 11:17:28
cnghia12	zz12zz	ThiÕu L©m vâ t¨ng  	0	99	0	29519000	0	0	0	0	0	0	147981776	14.237.201.182	2019-09-22 18:51:37	2019-09-24 09:41:07
cnghia13	zz13zz	ThiÕu L©m vâ t¨ng  	0	99	0	29519000	0	0	0	0	0	0	147971480	14.237.201.182	2019-09-22 18:55:51	2019-09-24 09:41:13
cnghia14	zz14zz	ThiÕu L©m vâ t¨ng  	0	99	0	32640000	0	0	0	0	0	0	117920000	14.237.201.182	2019-09-22 18:55:54	2019-09-24 09:43:04
cnghia15	zz15zz	ThiÕu L©m vâ t¨ng  	0	99	0	29639000	0	0	0	0	0	0	117445592	14.237.201.182	2019-09-22 18:58:50	2019-09-24 09:43:07
cnghia16	zz16zz	ThiÕu L©m vâ t¨ng  	0	99	0	27660000	0	0	0	0	0	0	117859016	14.237.201.182	2019-09-22 18:58:53	2019-09-24 09:44:05
cnghia17	zz17zz	ThiÕu L©m vâ t¨ng  	0	99	0	29660000	0	0	0	0	0	0	116986232	14.237.201.182	2019-09-22 19:05:00	2019-09-24 09:43:57
cnghia18	zz18zz	ThiÕu L©m vâ t¨ng  	0	99	0	29660000	0	0	0	0	0	0	116996528	14.237.201.182	2019-09-22 19:05:02	2019-09-24 09:45:00
cnghia2	zz2zzz	ThiÕu L©m vâ t¨ng  	0	99	0	41880000	0	0	0	0	0	0	181772288	14.237.201.182	2019-09-22 18:06:37	2019-09-24 09:37:18
cnghia3	zz3zzz	ThiÕu L©m vâ t¨ng  	0	99	0	50000000	0	0	0	0	0	0	181720808	14.237.201.182	2019-09-22 18:06:40	2019-09-24 09:37:24
cnghia4	zz4zzz	ThiÕu L©m vâ t¨ng  	0	99	0	29698000	0	0	0	0	0	0	181666160	14.237.201.182	2019-09-22 18:09:31	2019-09-24 09:38:34
cnghia5	zz5zzz	ThiÕu L©m vâ t¨ng  	7	99	0	42878500	0	0	0	0	0	0	208667672	14.237.201.182	2019-09-22 18:09:34	2019-09-24 09:38:40
linh2019	zz67H1zTieuLinh	Nga My xuÊt gia  	7	99	0	7233000	0	0	0	0	0	0	20000000	113.162.173.67	2019-09-22 19:32:55	2019-09-22 20:54:40
